date,All Employees: Government,state,msa,city,title,id,frequency,seasonal_adjustment
1990-01-01,54.3089159506423,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-02-01,54.751361869456,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-03-01,54.9286605926974,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-04-01,55.4691735660564,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-05-01,55.847322508663595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-06-01,55.4618156207942,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-07-01,55.33052783215901,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-08-01,55.1850188434805,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-09-01,55.2695418307645,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-10-01,55.2922144940691,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-11-01,55.2254011889159,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1990-12-01,55.1431328965616,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-01-01,55.616491502719896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-02-01,55.222328628156795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-03-01,55.423878084330205,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-04-01,55.2039399306855,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-05-01,55.4435762528883,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-06-01,55.635385757881096,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-07-01,56.3657024384011,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-08-01,56.3306032622744,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-09-01,56.4669897827514,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-10-01,56.591354109183904,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-11-01,56.4785610734152,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1991-12-01,57.12781430199511,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-01-01,57.25021828454479,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-02-01,57.3931000164867,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-03-01,57.3290302967123,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-04-01,57.396022330144504,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-05-01,57.3949022536166,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-06-01,57.3651200946573,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-07-01,57.3983990720937,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-08-01,57.60646597718289,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-09-01,57.579440294513596,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-10-01,58.3071056609884,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-11-01,58.0237761572844,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1992-12-01,57.831343242989796,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-01-01,58.208791854503204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-02-01,58.41813529832379,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-03-01,58.5362537188542,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-04-01,58.77535360268471,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-05-01,58.9109632161967,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-06-01,59.0039641737452,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-07-01,59.239541227958604,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-08-01,59.3467171501591,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-09-01,59.686091656136504,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-10-01,60.447238542312796,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-11-01,60.20949234422879,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1993-12-01,60.36871953818871,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-01-01,60.438294240820206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-02-01,60.4443445238219,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-03-01,60.6375794760308,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-04-01,60.716617325741,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-05-01,60.5118680281923,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-06-01,61.160367985238196,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-07-01,61.596053975459796,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-08-01,61.4342188160501,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-09-01,61.4197740981948,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-10-01,61.3368666594125,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-11-01,61.269439803232004,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1994-12-01,61.4030635450848,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-01-01,61.09995096807071,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-02-01,61.5766183353306,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-03-01,61.7452682770388,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-04-01,61.86674409991671,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-05-01,61.9271988606494,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-06-01,61.8564491057935,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-07-01,61.5646969480254,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-08-01,62.0764593618643,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-09-01,62.8052488046212,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-10-01,62.45970203624821,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-11-01,62.6230581543283,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1995-12-01,62.705942386942205,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-01-01,62.839556477753,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-02-01,63.2533392495011,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-03-01,63.2824824726647,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-04-01,63.2422545211256,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-05-01,63.28831847082171,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-06-01,64.0657542925321,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-07-01,63.4953539065491,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-08-01,63.499087761248106,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-09-01,63.9204083412683,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-10-01,64.089777607881,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-11-01,64.1231364594793,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1996-12-01,64.62154645348829,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-01-01,64.74154885644809,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-02-01,64.5785174783898,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-03-01,64.8180142935639,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-04-01,65.0850063471206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-05-01,66.0566839150707,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-06-01,65.73527952334821,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-07-01,65.6356288290578,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-08-01,65.6902694405192,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-09-01,65.6696107828139,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-10-01,65.591438074856,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-11-01,65.82104465121999,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1997-12-01,66.01175763540729,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-01-01,66.6856283735083,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-02-01,66.58881196918999,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-03-01,66.3925166908415,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-04-01,66.6555304497894,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-05-01,66.8655403620244,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-06-01,67.68654414004651,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-07-01,67.87424544485219,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-08-01,66.6840480905109,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-09-01,66.8802908128863,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-10-01,67.3444339974089,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-11-01,67.522691765172,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1998-12-01,67.4316284155605,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-01-01,67.4621961222316,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-02-01,67.3592501489847,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-03-01,67.5131722533133,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-04-01,67.518718026978,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-05-01,67.2463698120806,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-06-01,67.2064221304864,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-07-01,67.4147670592659,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-08-01,67.6526146973629,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-09-01,67.8660202497546,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-10-01,68.5061325301131,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-11-01,68.80557381813409,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
1999-12-01,68.6185880647878,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-01-01,68.86437520377301,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-02-01,68.8587512846259,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-03-01,69.2410258160202,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-04-01,69.1540746917436,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-05-01,70.1085431773915,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-06-01,67.7272762593332,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-07-01,69.3013549299624,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-08-01,69.17776204181071,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-09-01,69.269105181554,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-10-01,69.0226869144763,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-11-01,69.046936260626,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2000-12-01,68.9496236806616,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-01-01,69.004478161671,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-02-01,69.42828701717829,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-03-01,69.5159134680972,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-04-01,69.8973289239373,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-05-01,70.2363144299762,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-06-01,70.0986983353864,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-07-01,70.3543725272726,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-08-01,70.3372342873973,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-09-01,70.5897244812799,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-10-01,70.73689378517959,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-11-01,71.1049363248654,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2001-12-01,71.69344956721709,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-01-01,71.8350880006557,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-02-01,71.9359447428795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-03-01,71.9539003666175,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-04-01,72.0553783976107,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-05-01,72.2195071804589,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-06-01,73.03608076378809,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-07-01,73.4188364485358,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-08-01,73.1513258225977,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-09-01,73.0300639629653,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-10-01,72.4327181188433,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-11-01,72.65965795446749,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2002-12-01,72.70538529240301,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-01-01,72.7122249008195,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-02-01,72.7691511547777,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-03-01,72.98652300259221,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-04-01,73.0778242626471,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-05-01,73.1190379696516,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
2003-06-01,73.4809995455212,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government in Albuquerque, NM (MSA)",ALBU735GOVT,Monthly,Seasonally Adjusted
