date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,-0.21,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-08-01,-0.04,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-09-01,-0.35,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-10-01,-0.78,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-11-01,-0.5,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-12-01,0.12,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-01-01,0.37,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-02-01,0.19,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-03-01,1.25,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-04-01,1.11,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-05-01,1.49,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-06-01,0.29,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-07-01,-0.52,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-08-01,-0.25,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-09-01,-1.06,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-10-01,0.54,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-11-01,-0.01,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-12-01,0.01,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-01-01,0.57,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-02-01,1.85,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-03-01,2.2,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-04-01,1.67,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-05-01,1.09,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-06-01,0.09,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-07-01,0.17,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-08-01,-0.25,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-09-01,0.02,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-10-01,1.26,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-11-01,0.1,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-12-01,-0.11,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-01-01,-0.03,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-02-01,3.46,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-03-01,3.28,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-04-01,-0.34,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-05-01,2.34,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-06-01,4.03,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-07-01,1.03,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-08-01,0.99,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-09-01,0.49,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-10-01,-1.76,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-11-01,-0.49,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-12-01,0.56,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-01-01,0.12,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-02-01,1.69,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-03-01,0.89,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-04-01,0.71,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-05-01,2.6,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-06-01,2.03,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-07-01,0.0,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-08-01,2.36,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-09-01,0.65,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-10-01,1.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-11-01,0.86,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDLISPRIPERSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-07-01,-0.06,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-08-01,0.63,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-09-01,0.38,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-10-01,0.59,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-11-01,0.29,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-12-01,0.45,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-01-01,0.85,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-02-01,1.38,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-03-01,2.57,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-04-01,1.92,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-05-01,1.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-06-01,-0.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-07-01,-0.55,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-08-01,-0.39,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-09-01,0.04,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-10-01,0.38,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-11-01,0.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-12-01,0.23,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-01-01,0.67,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-02-01,-1.95,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-03-01,1.64,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-04-01,5.48,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-05-01,0.55,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-06-01,-0.11,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-07-01,-0.87,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-08-01,-0.16,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-09-01,0.36,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-10-01,-0.23,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-11-01,0.92,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-12-01,-0.36,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-01-01,0.01,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-02-01,1.19,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-03-01,1.16,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-04-01,-0.09,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-05-01,1.43,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-06-01,2.71,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-07-01,3.55,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-08-01,3.99,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-09-01,3.54,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-10-01,0.78,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-11-01,1.52,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-12-01,1.29,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-01-01,0.82,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-02-01,3.54,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-03-01,-0.36,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-04-01,1.29,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-05-01,1.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-06-01,0.33,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-07-01,2.02,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-08-01,-0.33,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-09-01,1.6,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-10-01,0.94,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-11-01,0.18,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEMM12060,Monthly,Not Seasonally Adjusted
