date,Housing Inventory: Price Increased Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-05-01,7.14,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-06-01,30.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-07-01,-36.36,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-08-01,18.75,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-09-01,36.84,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-10-01,-42.86,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-11-01,-19.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2019-12-01,-11.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-01-01,-9.09,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-02-01,-5.88,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-03-01,60.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-04-01,-43.48,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-05-01,10.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-06-01,-35.9,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-07-01,9.52,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-08-01,78.95,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-09-01,-7.69,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-10-01,15.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-11-01,94.12,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2020-12-01,80.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-01-01,60.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-02-01,106.25,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-03-01,29.17,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-04-01,76.92,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-05-01,-36.36,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-06-01,-20.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-07-01,0.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-08-01,-35.29,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-09-01,-33.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-10-01,8.7,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2021-11-01,-63.64,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Year-Over-Year in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUYY18880,Monthly,Not Seasonally Adjusted
2017-07-01,25.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-08-01,22.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-09-01,10.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-10-01,23.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-11-01,11.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-12-01,-12.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-01-01,-11.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-02-01,-11.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-03-01,-10.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-04-01,-14.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-05-01,-70.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-06-01,-65.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-07-01,-63.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-08-01,-20.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-09-01,-19.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-10-01,-19.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-11-01,-18.48,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2018-12-01,-24.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-01-01,-19.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-02-01,-23.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-03-01,-42.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-04-01,-55.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-05-01,-1.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-06-01,-29.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-07-01,-38.83,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-08-01,-42.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-09-01,-3.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-10-01,-61.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-11-01,-66.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2019-12-01,-60.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-01-01,-45.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-02-01,-27.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-03-01,-36.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-04-01,-45.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-05-01,-28.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-06-01,-6.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-07-01,21.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-08-01,-21.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-09-01,-44.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-10-01,23.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-11-01,49.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2020-12-01,38.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-01-01,133.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-02-01,-4.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-03-01,14.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-04-01,41.94,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-05-01,14.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-06-01,-1.68,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-07-01,-45.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-08-01,-56.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-09-01,-59.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-10-01,-26.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2021-11-01,-25.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUYY19100,Monthly,Not Seasonally Adjusted
2017-07-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2017-08-01,33.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2017-09-01,50.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2017-10-01,133.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2017-11-01,66.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2017-12-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-01-01,100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-02-01,-16.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-03-01,100.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-04-01,25.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-05-01,66.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-06-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-07-01,-20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-08-01,-50.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-09-01,-16.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-10-01,-57.14,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-11-01,-20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-01-01,-50.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-02-01,-20.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-03-01,-16.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-04-01,-40.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-05-01,-60.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-06-01,-83.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-07-01,-75.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-08-01,400.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-09-01,340.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-10-01,66.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-11-01,-50.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2019-12-01,-33.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2020-01-01,-66.67,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
2020-02-01,-25.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Price Increased Count Year-Over-Year in Fort Wayne, IN (CBSA)",PRIINCCOUYY23060,Monthly,Not Seasonally Adjusted
