date,All Employees: Financial Activities,state,msa,city,title,id,frequency,seasonal_adjustment
1999-01-01,19.6816338227713,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-02-01,19.7508843423764,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-03-01,19.844655867232103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-04-01,19.505272169266103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-05-01,19.680058267977,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-06-01,19.741544117066102,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-07-01,19.7563573923581,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-08-01,19.6762200375325,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-09-01,19.8565789203966,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-10-01,19.689690860193103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-11-01,19.617769444914998,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
1999-12-01,19.7047007960427,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-01-01,19.671653824049198,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-02-01,19.6539431473567,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-03-01,19.5393896476407,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-04-01,19.6225290036979,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-05-01,19.664934637309397,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-06-01,19.534690031339103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-07-01,19.565422757817,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-08-01,19.4704463587344,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
2000-09-01,19.6533261302033,NM,"Albuquerque, NM",Albuquerque,"All Employees: Financial Activities in Albuquerque, NM (MSA)",ALBU735FIRE,Monthly,Seasonally Adjusted
