date,All Employees: Government: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
1997-08-01,21.2020808452212,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1997-09-01,21.138210050056202,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1997-10-01,21.195790134944602,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1997-11-01,21.2439427319338,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1997-12-01,21.474272702344,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-01-01,21.5902285595896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-02-01,21.7129428368665,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-03-01,21.6187797025065,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-04-01,21.6059747893297,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-05-01,21.6123733006173,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-06-01,21.8241196498294,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-07-01,21.5488507876446,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-08-01,21.0017985588156,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-09-01,21.1925612368376,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-10-01,21.162945199129,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-11-01,21.2811159026791,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1998-12-01,21.2807198730684,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-01-01,21.3748752406499,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-02-01,21.4051422317781,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-03-01,21.6149983843044,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-04-01,21.6052084205063,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-05-01,21.654621159546103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-06-01,21.753152931571897,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-07-01,21.7079810494905,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-08-01,21.475742727417003,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-09-01,22.025997305728,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-10-01,22.0897831067661,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-11-01,22.1331708556425,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1999-12-01,21.9621770607707,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-01-01,22.0521501410091,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-02-01,22.0737806835773,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-03-01,22.2592929272503,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-04-01,22.299857208013503,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
