date,All Employees: Federal Government,state,msa,city
1991-01-01,75.5,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1992-01-01,74.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1993-01-01,72.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1994-01-01,72.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1995-01-01,72.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1996-01-01,71.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1997-01-01,70.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1998-01-01,69.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1999-01-01,68.1,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2000-01-01,70.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2001-01-01,64.7,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2002-01-01,63.6,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2003-01-01,63.5,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2004-01-01,61.7,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2005-01-01,60.6,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2006-01-01,59.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2007-01-01,58.7,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2008-01-01,58.5,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2009-01-01,58.5,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2010-01-01,61.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2011-01-01,56.6,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2012-01-01,55.1,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2013-01-01,54.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2014-01-01,53.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2015-01-01,54.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2016-01-01,54.2,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2017-01-01,54.3,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2018-01-01,53.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2019-01-01,53.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-01-01,56.5,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
1990-01-01,44.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1991-01-01,45.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1992-01-01,45.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1993-01-01,45.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1994-01-01,45.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1995-01-01,44.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1996-01-01,42.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1997-01-01,44.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1998-01-01,45.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1999-01-01,45.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2000-01-01,46.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2001-01-01,45.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2002-01-01,45.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2003-01-01,45.9,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2004-01-01,45.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2005-01-01,45.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2006-01-01,47.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2007-01-01,45.9,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2008-01-01,45.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2009-01-01,46.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2010-01-01,48.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2011-01-01,46.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2012-01-01,45.2,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2013-01-01,44.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2014-01-01,43.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2015-01-01,44.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-01-01,44.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-01-01,45.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,46.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,46.2,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,48.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
1990-01-01,28.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-01-01,28.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-01-01,28.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-01-01,27.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-01-01,26.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-01-01,26.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-01-01,26.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-01-01,27.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-01-01,27.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-01-01,27.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-01-01,29.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-01-01,27.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-01-01,27.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-01-01,27.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-01-01,27.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-01-01,28.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2006-01-01,28.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2007-01-01,28.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-01-01,29.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-01-01,29.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-01-01,30.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-01-01,27.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-01-01,27.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-01-01,27.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-01-01,27.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-01-01,27.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-01-01,28.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,28.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,29.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,30.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,31.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,31.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-01-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-01-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-01-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-01-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-01-01,30.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-01-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-01-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-01-01,30.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-01-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-01-01,31.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-01-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-01-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-01-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-01-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-01-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-01-01,29.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-01-01,28.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-01-01,28.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-01-01,29.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-01-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-01-01,28.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-01-01,28.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-01-01,28.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2014-01-01,27.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2015-01-01,27.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2016-01-01,28.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-01-01,28.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,28.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,28.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,29.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-01-01,14.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-01-01,14.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-01-01,14.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-01-01,14.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-01-01,15.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-01-01,15.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-01-01,15.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-01-01,15.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-01-01,16.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-01-01,16.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-01-01,16.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-01-01,16.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2002-01-01,15.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2003-01-01,14.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2004-01-01,14.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2005-01-01,14.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2006-01-01,13.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2007-01-01,13.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2008-01-01,12.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2009-01-01,12.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2010-01-01,11.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2011-01-01,10.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2012-01-01,10.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2013-01-01,10.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2014-01-01,10.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2015-01-01,10.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2016-01-01,10.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-01-01,10.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,10.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,10.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,10.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-01-01,17.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-01-01,16.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-01-01,17.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-01-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-01-01,16.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-01-01,16.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-01-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-01-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-01-01,16.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-01-01,16.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-01-01,17.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-01-01,17.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2002-01-01,18.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2003-01-01,17.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2004-01-01,17.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2005-01-01,17.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2006-01-01,17.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2007-01-01,17.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2008-01-01,17.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2009-01-01,17.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2010-01-01,17.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2011-01-01,16.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2012-01-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2013-01-01,15.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2014-01-01,15.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2015-01-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-01-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-01-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,14.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,14.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-01-01,19.4,SC,"Charleston-North Charleston, SC",Charleston
1991-01-01,18.3,SC,"Charleston-North Charleston, SC",Charleston
1992-01-01,16.3,SC,"Charleston-North Charleston, SC",Charleston
1993-01-01,15.1,SC,"Charleston-North Charleston, SC",Charleston
1994-01-01,13.3,SC,"Charleston-North Charleston, SC",Charleston
1995-01-01,10.8,SC,"Charleston-North Charleston, SC",Charleston
1996-01-01,9.0,SC,"Charleston-North Charleston, SC",Charleston
1997-01-01,9.0,SC,"Charleston-North Charleston, SC",Charleston
1998-01-01,8.9,SC,"Charleston-North Charleston, SC",Charleston
1999-01-01,8.8,SC,"Charleston-North Charleston, SC",Charleston
2000-01-01,8.8,SC,"Charleston-North Charleston, SC",Charleston
2001-01-01,8.1,SC,"Charleston-North Charleston, SC",Charleston
2002-01-01,8.1,SC,"Charleston-North Charleston, SC",Charleston
2003-01-01,8.1,SC,"Charleston-North Charleston, SC",Charleston
2004-01-01,8.0,SC,"Charleston-North Charleston, SC",Charleston
2005-01-01,8.1,SC,"Charleston-North Charleston, SC",Charleston
2006-01-01,8.3,SC,"Charleston-North Charleston, SC",Charleston
2007-01-01,8.3,SC,"Charleston-North Charleston, SC",Charleston
2008-01-01,8.4,SC,"Charleston-North Charleston, SC",Charleston
2009-01-01,8.6,SC,"Charleston-North Charleston, SC",Charleston
2010-01-01,9.7,SC,"Charleston-North Charleston, SC",Charleston
2011-01-01,9.9,SC,"Charleston-North Charleston, SC",Charleston
2012-01-01,10.1,SC,"Charleston-North Charleston, SC",Charleston
2013-01-01,10.3,SC,"Charleston-North Charleston, SC",Charleston
2014-01-01,10.1,SC,"Charleston-North Charleston, SC",Charleston
2015-01-01,10.4,SC,"Charleston-North Charleston, SC",Charleston
2016-01-01,10.8,SC,"Charleston-North Charleston, SC",Charleston
2017-01-01,10.8,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,11.1,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,11.5,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,12.0,SC,"Charleston-North Charleston, SC",Charleston
1990-01-01,23.2,UT,"Ogden-Clearfield, UT",Ogden
1991-01-01,22.0,UT,"Ogden-Clearfield, UT",Ogden
1992-01-01,21.2,UT,"Ogden-Clearfield, UT",Ogden
1993-01-01,20.4,UT,"Ogden-Clearfield, UT",Ogden
1994-01-01,19.1,UT,"Ogden-Clearfield, UT",Ogden
1995-01-01,18.1,UT,"Ogden-Clearfield, UT",Ogden
1996-01-01,17.1,UT,"Ogden-Clearfield, UT",Ogden
1997-01-01,16.7,UT,"Ogden-Clearfield, UT",Ogden
1998-01-01,16.1,UT,"Ogden-Clearfield, UT",Ogden
1999-01-01,16.7,UT,"Ogden-Clearfield, UT",Ogden
2000-01-01,17.8,UT,"Ogden-Clearfield, UT",Ogden
2001-01-01,19.1,UT,"Ogden-Clearfield, UT",Ogden
2002-01-01,20.4,UT,"Ogden-Clearfield, UT",Ogden
2003-01-01,19.6,UT,"Ogden-Clearfield, UT",Ogden
2004-01-01,19.1,UT,"Ogden-Clearfield, UT",Ogden
2005-01-01,19.4,UT,"Ogden-Clearfield, UT",Ogden
2006-01-01,19.7,UT,"Ogden-Clearfield, UT",Ogden
2007-01-01,19.4,UT,"Ogden-Clearfield, UT",Ogden
2008-01-01,19.1,UT,"Ogden-Clearfield, UT",Ogden
2009-01-01,19.4,UT,"Ogden-Clearfield, UT",Ogden
2010-01-01,20.1,UT,"Ogden-Clearfield, UT",Ogden
2011-01-01,19.8,UT,"Ogden-Clearfield, UT",Ogden
2012-01-01,19.2,UT,"Ogden-Clearfield, UT",Ogden
2013-01-01,18.8,UT,"Ogden-Clearfield, UT",Ogden
2014-01-01,18.6,UT,"Ogden-Clearfield, UT",Ogden
2015-01-01,18.6,UT,"Ogden-Clearfield, UT",Ogden
2016-01-01,19.2,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,19.3,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,19.3,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,20.3,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,21.7,UT,"Ogden-Clearfield, UT",Ogden
1990-01-01,15.8,UT,"Ogden-Clearfield, UT",Ogden
1991-01-01,14.3,UT,"Ogden-Clearfield, UT",Ogden
1992-01-01,13.9,UT,"Ogden-Clearfield, UT",Ogden
1993-01-01,13.3,UT,"Ogden-Clearfield, UT",Ogden
1994-01-01,12.0,UT,"Ogden-Clearfield, UT",Ogden
1995-01-01,10.9,UT,"Ogden-Clearfield, UT",Ogden
1996-01-01,10.2,UT,"Ogden-Clearfield, UT",Ogden
1997-01-01,9.8,UT,"Ogden-Clearfield, UT",Ogden
1998-01-01,9.2,UT,"Ogden-Clearfield, UT",Ogden
1999-01-01,9.5,UT,"Ogden-Clearfield, UT",Ogden
2000-01-01,10.5,UT,"Ogden-Clearfield, UT",Ogden
2001-01-01,11.5,UT,"Ogden-Clearfield, UT",Ogden
2002-01-01,12.0,UT,"Ogden-Clearfield, UT",Ogden
2003-01-01,11.7,UT,"Ogden-Clearfield, UT",Ogden
2004-01-01,11.8,UT,"Ogden-Clearfield, UT",Ogden
2005-01-01,12.1,UT,"Ogden-Clearfield, UT",Ogden
2006-01-01,12.3,UT,"Ogden-Clearfield, UT",Ogden
2007-01-01,12.0,UT,"Ogden-Clearfield, UT",Ogden
2008-01-01,11.5,UT,"Ogden-Clearfield, UT",Ogden
2009-01-01,11.7,UT,"Ogden-Clearfield, UT",Ogden
2010-01-01,12.1,UT,"Ogden-Clearfield, UT",Ogden
2011-01-01,12.2,UT,"Ogden-Clearfield, UT",Ogden
2012-01-01,11.8,UT,"Ogden-Clearfield, UT",Ogden
2013-01-01,11.5,UT,"Ogden-Clearfield, UT",Ogden
2014-01-01,11.5,UT,"Ogden-Clearfield, UT",Ogden
2015-01-01,11.8,UT,"Ogden-Clearfield, UT",Ogden
2016-01-01,12.4,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,12.5,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,12.4,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,12.9,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,13.5,UT,"Ogden-Clearfield, UT",Ogden
1990-01-01,4.7,KS,"Wichita, KS",Wichita
1991-01-01,4.7,KS,"Wichita, KS",Wichita
1992-01-01,4.6,KS,"Wichita, KS",Wichita
1993-01-01,4.4,KS,"Wichita, KS",Wichita
1994-01-01,4.6,KS,"Wichita, KS",Wichita
1995-01-01,4.8,KS,"Wichita, KS",Wichita
1996-01-01,5.0,KS,"Wichita, KS",Wichita
1997-01-01,5.0,KS,"Wichita, KS",Wichita
1998-01-01,4.9,KS,"Wichita, KS",Wichita
1999-01-01,4.7,KS,"Wichita, KS",Wichita
2000-01-01,5.1,KS,"Wichita, KS",Wichita
2001-01-01,5.2,KS,"Wichita, KS",Wichita
2002-01-01,5.2,KS,"Wichita, KS",Wichita
2003-01-01,5.3,KS,"Wichita, KS",Wichita
2004-01-01,5.0,KS,"Wichita, KS",Wichita
2005-01-01,5.3,KS,"Wichita, KS",Wichita
2006-01-01,5.6,KS,"Wichita, KS",Wichita
2007-01-01,5.4,KS,"Wichita, KS",Wichita
2008-01-01,5.6,KS,"Wichita, KS",Wichita
2009-01-01,6.0,KS,"Wichita, KS",Wichita
2010-01-01,6.4,KS,"Wichita, KS",Wichita
2011-01-01,5.9,KS,"Wichita, KS",Wichita
2012-01-01,5.5,KS,"Wichita, KS",Wichita
2013-01-01,5.2,KS,"Wichita, KS",Wichita
2014-01-01,4.8,KS,"Wichita, KS",Wichita
2015-01-01,4.7,KS,"Wichita, KS",Wichita
2016-01-01,4.7,KS,"Wichita, KS",Wichita
2017-01-01,4.7,KS,"Wichita, KS",Wichita
2018-01-01,4.8,KS,"Wichita, KS",Wichita
2019-01-01,5.0,KS,"Wichita, KS",Wichita
2020-01-01,5.1,KS,"Wichita, KS",Wichita
1990-01-01,1.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1991-01-01,1.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1992-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1993-01-01,0.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1994-01-01,0.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1995-01-01,0.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1996-01-01,0.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1997-01-01,0.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1998-01-01,0.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1999-01-01,0.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2000-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2001-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2002-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2003-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2004-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2005-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2006-01-01,0.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2007-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2008-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2009-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2010-01-01,1.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2011-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2012-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2013-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2014-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2015-01-01,1.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2016-01-01,1.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-01-01,1.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-01-01,1.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-01-01,1.3,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,1.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
1990-01-01,3.7,NJ,"Trenton-Princeton, NJ",Trenton
1991-01-01,3.5,NJ,"Trenton-Princeton, NJ",Trenton
1992-01-01,3.5,NJ,"Trenton-Princeton, NJ",Trenton
1993-01-01,3.3,NJ,"Trenton-Princeton, NJ",Trenton
1994-01-01,3.4,NJ,"Trenton-Princeton, NJ",Trenton
1995-01-01,3.4,NJ,"Trenton-Princeton, NJ",Trenton
1996-01-01,3.8,NJ,"Trenton-Princeton, NJ",Trenton
1997-01-01,3.6,NJ,"Trenton-Princeton, NJ",Trenton
1998-01-01,3.2,NJ,"Trenton-Princeton, NJ",Trenton
1999-01-01,3.0,NJ,"Trenton-Princeton, NJ",Trenton
2000-01-01,3.1,NJ,"Trenton-Princeton, NJ",Trenton
2001-01-01,3.0,NJ,"Trenton-Princeton, NJ",Trenton
2002-01-01,3.0,NJ,"Trenton-Princeton, NJ",Trenton
2003-01-01,2.9,NJ,"Trenton-Princeton, NJ",Trenton
2004-01-01,2.6,NJ,"Trenton-Princeton, NJ",Trenton
2005-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2006-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2007-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2008-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2009-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2010-01-01,2.5,NJ,"Trenton-Princeton, NJ",Trenton
2011-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2012-01-01,2.3,NJ,"Trenton-Princeton, NJ",Trenton
2013-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2014-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2015-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2016-01-01,2.3,NJ,"Trenton-Princeton, NJ",Trenton
