date,All Employees: Other Services,state,msa,city,title,id,frequency,seasonal_adjustment
1990-01-01,2.65341817587976,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-02-01,2.65917919553957,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-03-01,2.64629591669032,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-04-01,2.69814338688422,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-05-01,2.66812702712017,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-06-01,2.67120674253516,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-07-01,2.7016365323582203,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-08-01,2.8084486714655,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-09-01,2.7458616700681096,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-10-01,2.77587576598902,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-11-01,2.78395760784175,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1990-12-01,2.6847996655853503,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-01-01,2.85619112404222,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-02-01,2.86272322144261,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-03-01,2.84963260596173,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-04-01,2.80111102496956,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-05-01,2.8692285612342103,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-06-01,2.86677374113725,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-07-01,2.79703472850419,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-08-01,2.8042893631250503,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-09-01,2.84843335684161,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-10-01,2.7773991866765497,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-11-01,2.7850604231,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1991-12-01,2.7863430446229303,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-01-01,2.75452440876413,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-02-01,2.75632172473243,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-03-01,2.84670430289894,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-04-01,2.8092555522985,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-05-01,2.7732691328083803,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-06-01,2.75984908707954,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-07-01,2.8916780278906695,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-08-01,2.80122853301853,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-09-01,2.8534172985485298,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-10-01,2.8820920222343998,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-11-01,2.8865479373176,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1992-12-01,2.8907319105441,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-01-01,2.8558330577048703,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-02-01,2.84973977079918,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-03-01,2.84020706597305,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-04-01,2.9157074094693303,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-05-01,2.9808741379566097,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-06-01,2.94899754025483,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-07-01,2.98133344543035,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-08-01,2.9998388068750095,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-09-01,2.9606630233547504,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-10-01,2.98799919532296,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-11-01,2.98544459004177,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1993-12-01,2.99765126551579,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-01-01,3.05823033947615,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-02-01,3.0427905122934504,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-03-01,3.0373759956907795,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-04-01,3.0222755590977903,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-05-01,2.98838033824049,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-06-01,3.0379420866055096,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-07-01,3.0713904947786896,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-08-01,3.09731787447132,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-09-01,3.06924369049904,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-10-01,3.0968557074483596,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-11-01,3.0867062040730096,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1994-12-01,3.1073489961602,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-01-01,3.05095360147381,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-02-01,3.1331727294536798,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-03-01,3.1341528779738503,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-04-01,3.12134682084315,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-05-01,3.2003480946333,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-06-01,3.22968216004736,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-07-01,3.1596366101975697,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-08-01,3.19611056633844,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-09-01,3.27813743811486,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-10-01,3.2002958282547795,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-11-01,3.28830199309531,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1995-12-01,3.3141356120841605,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-01-01,3.4527739483266098,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-02-01,3.4303080043376704,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-03-01,3.43534288278871,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-04-01,3.4185992107044,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-05-01,3.4034157344385396,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-06-01,3.4235124991872596,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-07-01,3.45382193799411,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-08-01,3.3972939826812594,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-09-01,3.3854844668668997,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-10-01,3.40186904760029,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-11-01,3.48866586364272,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1996-12-01,3.4157684697349,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-01-01,3.44635937294689,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-02-01,3.4303247211896197,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-03-01,3.43487353748653,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-04-01,3.51235166352579,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-05-01,3.4037636685617203,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-06-01,3.43036097553409,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-07-01,3.45147349717021,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-08-01,3.49833406404884,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-09-01,3.4972522301342406,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-10-01,3.3952704592984997,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-11-01,3.4836227949086402,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1997-12-01,3.50869809245273,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-01-01,3.54605435749501,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-02-01,3.5389293395518497,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-03-01,3.53990212101831,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-04-01,3.61173423802344,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-05-01,3.5988385897327797,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-06-01,3.63685661838444,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-07-01,3.64758103607687,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-08-01,3.5904279297835697,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-09-01,3.61068736782107,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-10-01,3.5866002267993395,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-11-01,3.47911838189478,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1998-12-01,3.5003557946963704,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-01-01,3.44068662727005,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-02-01,3.44557849942864,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-03-01,3.54863816707111,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-04-01,3.5157422008857404,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-05-01,3.4983271116169,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-06-01,3.44566638492285,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-07-01,3.44598226279202,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-08-01,3.47776215422009,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-09-01,3.5216508822450296,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-10-01,3.5788671220381403,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-11-01,3.6770993565399803,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
1999-12-01,3.6917778461196398,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-01-01,3.7432784781290196,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-02-01,3.7583252868414903,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-03-01,3.7597013995602704,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-04-01,3.7245322952561404,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-05-01,3.7980267586605096,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-06-01,3.7397469626875,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-07-01,3.7377236067203397,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-08-01,3.7591299441161503,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-09-01,3.7281062976819106,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-10-01,3.7786113116810296,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-11-01,3.7789144366094796,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2000-12-01,3.7911719071330396,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-01-01,3.7389823452996005,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-02-01,3.76102966165368,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-03-01,3.7687614607841002,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-04-01,3.7341095948740697,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-05-01,3.7000641939349705,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-06-01,3.8265565523369403,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-07-01,3.9285339411053997,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-08-01,3.9406600927303796,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-09-01,3.93095548215694,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-10-01,3.98276853390819,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-11-01,4.0856919236291,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2001-12-01,3.99857377331185,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2002-01-01,3.73690139507494,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2002-02-01,3.7626097111351604,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
2002-03-01,3.77425061547575,VT,"Burlington-South Burlington, VT",Burlington,"All Employees: Other Services in Burlington-South Burlington, VT (NECTA)",BURL450SRVO,Monthly,Seasonally Adjusted
