date,"All Employees: Trade, Transportation, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
1990-01-01,6.02634039521912,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-02-01,6.169034323189349,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-03-01,6.110374200786951,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-04-01,6.0039976788706895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-05-01,5.93646129834875,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-06-01,5.88114910641646,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-07-01,5.770975924097789,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-08-01,5.7506870408155795,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-09-01,5.780691557492089,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-10-01,6.05907868630656,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-11-01,5.88908401788561,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1990-12-01,5.83328952831527,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-01-01,5.719974490146519,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-02-01,5.66411298674115,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-03-01,5.7057421431133495,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-04-01,5.598180031419849,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-05-01,5.631565136758501,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-06-01,5.68529581711455,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-07-01,5.6849203001528705,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-08-01,5.65525588512465,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-09-01,5.5819913617638495,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-10-01,5.55719864845255,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-11-01,5.49086622980169,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1991-12-01,5.543433151406491,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-01-01,5.50629069643875,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-02-01,5.45599825529727,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-03-01,5.40092523636227,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-04-01,5.589419325461201,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-05-01,5.52822062116582,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-06-01,5.589019108282121,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-07-01,5.7016271927082895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-08-01,5.66444890378756,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-09-01,5.68197265327029,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-10-01,5.65131449903575,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-11-01,5.69794222562778,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1992-12-01,5.55929520592929,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-01-01,5.89136385441786,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-02-01,5.93933578766409,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-03-01,5.79596605030099,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-04-01,5.67339776103814,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-05-01,5.8333656959352505,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-06-01,5.689814411355929,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-07-01,5.7191261966932,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-08-01,5.781635008883789,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-09-01,6.183831878925281,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-10-01,5.74567224606151,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-11-01,5.699270518445929,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1993-12-01,5.677240975290519,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-01-01,5.77255078301889,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-02-01,5.8154380280904805,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-03-01,5.8875143564811205,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-04-01,5.96930109441815,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-05-01,5.9427126418259695,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-06-01,6.0863075334845,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-07-01,5.8354212894041595,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-08-01,5.70155628837405,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-09-01,5.98365157825188,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-10-01,6.03503592495556,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-11-01,6.10075004146163,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1994-12-01,6.096180764239531,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-01-01,6.064297534459491,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-02-01,6.08714433721895,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-03-01,6.07651032491364,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-04-01,6.06368832039076,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-05-01,6.05907026393849,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-06-01,6.07507345635234,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-07-01,6.04990277238343,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-08-01,6.026771267262171,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-09-01,6.088993165252281,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-10-01,6.13006519050414,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-11-01,6.087853428326469,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1995-12-01,6.102723547080691,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-01-01,6.06431284343508,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-02-01,6.059777844773741,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-03-01,6.07190771664116,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-04-01,5.469252670872071,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-05-01,5.47476407679782,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-06-01,5.55144728821629,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-07-01,5.6593747696682595,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-08-01,5.75346829220659,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-09-01,5.69455920007486,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-10-01,5.73034013059196,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-11-01,5.77957988031559,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1996-12-01,5.79379838920923,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-01-01,5.963312082127769,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-02-01,5.941926195106701,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-03-01,5.7730362698331295,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-04-01,5.976150963958549,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-05-01,5.98684111917601,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-06-01,6.03331794632498,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-07-01,6.0641566236413,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-08-01,6.072829022816251,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-09-01,6.10373068187919,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-10-01,6.135008967821469,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-11-01,5.86681617332273,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1997-12-01,5.88127103688205,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-01-01,6.05619523054582,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-02-01,6.132539107691231,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-03-01,6.17388312659877,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-04-01,6.1931550751960005,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-05-01,6.19120768788378,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-06-01,6.226489705737361,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-07-01,6.26655236876486,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-08-01,6.279050448509881,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-09-01,6.30499289446875,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-10-01,6.3374479746798,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-11-01,6.4664744392641,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1998-12-01,6.470910320049031,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-01-01,5.847181097321019,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-02-01,6.035503087381951,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-03-01,5.96420701641166,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-04-01,6.11300152314821,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-05-01,6.29174078958809,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-06-01,6.22720631459656,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-07-01,5.96789382779734,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-08-01,5.98327865835343,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-09-01,6.00208998514493,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-10-01,5.9271363046325805,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-11-01,5.967007490413249,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
1999-12-01,6.059684634713559,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
2000-01-01,6.04707097934394,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
2000-02-01,5.95017527038816,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
2000-03-01,5.95946308296391,PA,"Bloomsburg-Berwick, PA",Bloomsburg,"All Employees: Trade, Transportation, and Utilities in Bloomsburg-Berwick, PA (MSA)",SMU42141004000000001SA,Monthly,Seasonally Adjusted
