date,All Employees: Education and Health Services,state,msa,city,title,id,frequency,seasonal_adjustment
2013-02-01,35.0966259990895,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-03-01,35.0731309926676,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-04-01,34.947438513512694,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-05-01,35.0189616483238,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-06-01,35.149989562254895,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-07-01,35.3334223658589,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-08-01,35.4473410404433,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-09-01,35.244016494667605,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-10-01,35.4432387581318,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-11-01,35.564592100838205,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2013-12-01,35.6186138833243,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-01-01,36.0357830165742,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-02-01,35.9081059469778,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-03-01,36.118084196143606,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-04-01,36.4569719349765,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-05-01,36.5094444223381,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-06-01,36.8726922145144,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-07-01,36.7095819525419,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-08-01,36.7949752809171,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-09-01,36.8655057395603,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-10-01,37.037338177071206,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-11-01,37.0407597456295,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2014-12-01,37.2375223373544,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-01-01,37.3275282272319,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-02-01,37.3185389674669,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-03-01,37.467317727231496,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-04-01,37.553997757557894,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-05-01,37.8093493788281,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-06-01,37.6672802052799,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-07-01,37.9843974805236,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-08-01,38.1564464549328,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-09-01,38.2799305376515,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-10-01,38.3477779880393,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-11-01,38.4341757206149,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2015-12-01,38.3453720300036,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-01-01,38.2190534760142,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-02-01,38.3183510425973,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-03-01,38.3058582914749,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-04-01,38.3540815722205,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-05-01,38.5163403098947,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-06-01,38.6604712712881,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-07-01,38.656453261486895,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-08-01,38.8207021694888,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-09-01,39.3864355933897,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-10-01,38.9698113309416,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-11-01,38.9500356368762,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2016-12-01,39.2413746705818,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-01-01,39.5254592645641,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-02-01,39.8044270284823,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-03-01,39.841138801637705,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-04-01,39.749182226402795,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-05-01,39.6262764365106,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-06-01,39.743666283825,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-07-01,39.9428325990206,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-08-01,39.9995799219011,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-09-01,40.082637167615296,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-10-01,40.2784951129997,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-11-01,40.469550866113,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2017-12-01,40.634170689692205,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-01-01,41.0301635822376,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-02-01,41.2923492374238,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-03-01,41.3653821996932,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-04-01,41.6425975678549,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-05-01,41.744202277974296,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-06-01,41.83491534440439,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-07-01,41.829246473678104,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-08-01,41.7817560104046,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-09-01,41.5789206277796,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-10-01,41.778981268210295,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-11-01,41.8929616215669,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2018-12-01,42.0307740195045,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-01-01,41.9319332423169,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-02-01,42.089508865822204,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-03-01,42.291711434821295,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-04-01,42.32432311505271,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-05-01,42.6630899284485,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-06-01,42.8155717692492,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-07-01,43.02313801575621,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-08-01,43.2744445754949,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-09-01,43.3675890802288,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-10-01,43.5686860677695,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-11-01,43.6114493946065,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2019-12-01,43.922294410293105,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-01-01,43.841495518077004,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-02-01,43.89777329429089,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-03-01,43.90871613757879,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-04-01,37.7239948559091,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-05-01,39.773554003873,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-06-01,40.9940753887016,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-07-01,41.610926637603896,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-08-01,41.9721370113864,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-09-01,42.24052331318239,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-10-01,42.670224731980205,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-11-01,42.83526450385129,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2020-12-01,42.92260140946271,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-01-01,43.4450723726871,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-02-01,43.411411109391096,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-03-01,43.91843371070271,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-04-01,44.6019098968395,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-05-01,44.3766302640347,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-06-01,45.001748236862404,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-07-01,44.528754690560895,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-08-01,44.4704991528642,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-09-01,44.6300433385377,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
2021-10-01,44.454644395870396,SC,"Charleston-North Charleston, SC",Charleston,"All Employees: Education and Health Services in Charleston-North Charleston, SC (MSA)",CHAR745EDUH,Monthly,Seasonally Adjusted
1990-01-01,5.40824080740242,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-02-01,5.45951872881805,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-03-01,5.50265290489568,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-04-01,5.3639598479984505,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-05-01,5.2993671649405805,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-06-01,5.4415574598678305,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-07-01,5.29992735515307,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-08-01,5.31757429079826,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-09-01,5.5542596630990495,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-10-01,5.813205396280661,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-11-01,5.6917878772732005,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1990-12-01,5.74543108883883,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-01-01,5.50748752098449,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-02-01,5.65759833395173,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-03-01,5.81233998646389,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-04-01,5.866567112441349,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-05-01,5.79193374077471,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-06-01,5.6471131176871205,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-07-01,5.99793577597763,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-08-01,6.01261415587466,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-09-01,5.95599551789055,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-10-01,5.915246884687701,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-11-01,5.78974838174342,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1991-12-01,5.84210016761279,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-01-01,6.003067145111411,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-02-01,6.05007863710186,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-03-01,6.027086682553509,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-04-01,6.0789325504496095,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-05-01,6.18472561216318,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-06-01,6.159394446021941,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-07-01,6.1859766995311904,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-08-01,6.200347685230139,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-09-01,6.25799358214543,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-10-01,6.32208071436466,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-11-01,6.3889198947002495,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1992-12-01,6.437883959848991,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1993-01-01,6.50619836020151,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1993-02-01,6.529666904130959,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1993-03-01,6.53540628437253,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
1993-04-01,6.7049694787775005,VA,"Charlottesville, VA",Charlottesville,"All Employees: Education and Health Services in Charlottesville, VA (MSA)",SMU51168206500000001SA,Monthly,Seasonally Adjusted
