date,Housing Inventory: Median Home Size in Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,-0.13,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-08-01,-0.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-09-01,-0.54,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-10-01,-0.85,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-11-01,-0.09,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-12-01,0.42,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-01-01,-0.02,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-02-01,0.72,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-03-01,0.04,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-04-01,0.52,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-05-01,0.11,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-06-01,-0.37,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-07-01,-0.8,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-08-01,-1.79,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-09-01,-1.58,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-10-01,-1.58,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-11-01,-1.75,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2018-12-01,-0.65,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-01-01,-0.12,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-02-01,1.08,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-03-01,1.09,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-04-01,1.74,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-05-01,0.66,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-06-01,-0.45,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-07-01,0.23,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-08-01,-0.86,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-09-01,-0.95,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-10-01,-0.28,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-11-01,-1.38,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2019-12-01,-0.4,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-01-01,-0.14,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-02-01,0.68,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-03-01,1.17,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-04-01,0.21,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-05-01,2.46,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-06-01,0.04,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-07-01,-0.34,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-08-01,-0.34,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-09-01,-0.99,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-10-01,-2.15,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-11-01,-2.38,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2020-12-01,0.17,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-01-01,0.6,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-02-01,-1.9,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-03-01,1.55,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-04-01,1.83,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-05-01,1.15,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-06-01,-1.73,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-07-01,1.15,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-08-01,-2.84,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-09-01,-0.41,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-10-01,-1.75,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2021-11-01,-0.37,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDSQUFEEMM16700,Monthly,Not Seasonally Adjusted
2017-07-01,-0.21,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-08-01,-0.37,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-09-01,0.12,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-10-01,-0.27,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-11-01,-1.24,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-12-01,-2.16,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-01-01,-0.56,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-02-01,-0.11,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-03-01,1.19,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-04-01,-0.21,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-05-01,0.85,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-06-01,-0.47,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-07-01,-0.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-08-01,-0.32,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-09-01,0.06,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-10-01,1.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-11-01,-0.3,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2018-12-01,-3.07,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-01-01,0.59,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-02-01,2.34,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-03-01,1.85,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-04-01,0.6,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-05-01,1.2,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-06-01,-1.82,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-07-01,0.31,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-08-01,1.26,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-09-01,0.33,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-10-01,0.65,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-11-01,-1.81,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2019-12-01,-0.99,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-01-01,1.34,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-02-01,1.15,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-03-01,1.55,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-04-01,-1.12,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-05-01,3.09,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-06-01,3.01,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-07-01,-0.36,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-08-01,-0.69,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-09-01,0.41,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-10-01,-3.79,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-11-01,-3.58,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2020-12-01,0.95,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-01-01,-4.46,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-02-01,3.31,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-03-01,-4.06,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-04-01,0.78,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-05-01,-0.11,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-06-01,1.79,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-07-01,-3.43,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-08-01,-1.34,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-09-01,1.02,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-10-01,-0.75,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2021-11-01,-0.51,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Charlottesville, VA (CBSA)",MEDSQUFEEMM16820,Monthly,Not Seasonally Adjusted
2017-07-01,-1.07,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2017-08-01,-1.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2017-09-01,-0.1,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2017-10-01,-1.08,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2017-11-01,-1.34,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2017-12-01,-2.08,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-01-01,0.42,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-02-01,3.21,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-03-01,1.44,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-04-01,1.79,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-05-01,0.2,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-06-01,-0.44,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
2018-07-01,-1.57,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDSQUFEEMM16980,Monthly,Not Seasonally Adjusted
