date,All Employees: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
1999-08-01,98.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
1999-09-01,98.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
1999-10-01,100.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
1999-11-01,99.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
1999-12-01,99.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-01-01,99.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-02-01,100.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-03-01,99.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-04-01,101.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-05-01,100.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-06-01,101,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-07-01,103.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-08-01,102.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-09-01,102.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-10-01,101.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-11-01,102.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2000-12-01,102.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-01-01,104.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-02-01,103.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-03-01,104.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-04-01,103.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-05-01,103.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-06-01,104.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-07-01,104.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-08-01,104.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-09-01,107,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-10-01,106.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-11-01,106.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2001-12-01,106.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-01-01,106.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-02-01,106.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-03-01,106.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-04-01,106.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-05-01,106.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-06-01,107.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-07-01,106.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-08-01,107.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-09-01,108.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-10-01,107.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-11-01,108.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2002-12-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-01-01,107.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-02-01,108,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-03-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-04-01,108.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-05-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-06-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-07-01,107.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-08-01,108.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-09-01,107.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-10-01,107.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-11-01,106.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2003-12-01,106.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-01-01,107.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-02-01,106.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-03-01,105.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-04-01,106.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-05-01,106.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-06-01,105.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-07-01,106.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-08-01,105.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-09-01,105.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-10-01,105,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-11-01,104.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2004-12-01,104.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-01-01,105.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-02-01,104.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-03-01,104.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-04-01,104.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-05-01,104.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-06-01,104.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-07-01,106.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-08-01,105.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-09-01,105.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-10-01,105.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-11-01,105.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2005-12-01,105.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-01-01,105.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-02-01,106.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-03-01,106.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-04-01,106.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-05-01,106,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-06-01,106.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-07-01,107.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-08-01,107.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-09-01,108.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-10-01,107.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-11-01,107.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2006-12-01,108.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-01-01,108,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-02-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-03-01,107.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-04-01,108,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-05-01,107.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-06-01,108.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-07-01,108.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-08-01,108.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-09-01,109.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-10-01,109.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-11-01,110,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2007-12-01,110.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-01-01,110.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-02-01,110.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-03-01,110.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-04-01,110.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-05-01,111.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-06-01,110.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-07-01,110.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-08-01,110.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-09-01,108.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-10-01,110.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-11-01,110.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2008-12-01,110.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2009-01-01,111.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2009-02-01,111.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
2009-03-01,110.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: State Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009092000001SA,Monthly,Seasonally Adjusted
