date,Housing Inventory: Price Reduced Count,state,msa,city,title,id,frequency,seasonal_adjustment
2020-10-01,1072.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2020-11-01,1020.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2020-12-01,712.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-01-01,552.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-02-01,356.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-03-01,364.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-04-01,356.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-05-01,496.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-06-01,608.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-07-01,812.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-08-01,1084.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-09-01,1208.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-10-01,1052.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2021-11-01,896.0,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Housing Inventory: Price Reduced Count in Cincinnati, OH-KY-IN (CBSA)",PRIREDCOU17140,Monthly,Not Seasonally Adjusted
2016-07-01,9488.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-08-01,9292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-09-01,9172.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-10-01,8072.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-11-01,7324.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-12-01,6964.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-01-01,6520.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-02-01,6808.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-03-01,7848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-04-01,8076.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-05-01,8388.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-06-01,10696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-07-01,12760.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-08-01,12848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-09-01,12764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-10-01,11340.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-11-01,10556.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-12-01,7764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-01-01,7196.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-02-01,6980.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-03-01,8224.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-04-01,9136.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-05-01,8216.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-06-01,10124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-07-01,11560.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-08-01,15060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-09-01,14444.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-10-01,14240.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-11-01,12052.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-12-01,9336.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-01-01,9048.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-02-01,9576.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-03-01,9144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-04-01,8472.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-05-01,9592.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-06-01,11284.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-07-01,11956.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-08-01,11688.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-09-01,10624.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-10-01,10196.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-11-01,8812.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-12-01,5212.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-01-01,6064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-02-01,6128.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-03-01,6188.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-04-01,5220.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-05-01,6124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-06-01,6724.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-07-01,6060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-08-01,5884.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-09-01,4464.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-10-01,4324.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-11-01,3472.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2020-12-01,2264.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-01-01,1888.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-02-01,1032.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-03-01,1060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-04-01,1052.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-05-01,1316.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-06-01,1928.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-07-01,3172.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-08-01,3848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-09-01,3292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-10-01,2720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2021-11-01,1920.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-07-01,5240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2016-08-01,5544.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2016-09-01,5092.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2016-10-01,4672.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2016-11-01,3956.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2016-12-01,2068.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-01-01,2384.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-02-01,2324.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-03-01,2272.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-04-01,2528.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-05-01,3236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-06-01,3860.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-07-01,4516.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-08-01,5372.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-09-01,5044.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-10-01,4736.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-11-01,3832.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2017-12-01,1976.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-01-01,2096.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-02-01,2140.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-03-01,2256.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-04-01,2572.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-05-01,3368.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-06-01,4336.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-07-01,5304.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-08-01,5992.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-09-01,6136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-10-01,6016.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-11-01,4940.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2018-12-01,3008.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-01-01,2908.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-02-01,2660.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-03-01,3172.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-04-01,3532.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-05-01,4168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-06-01,5236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-07-01,6264.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-08-01,6180.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-09-01,6144.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-10-01,5932.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-11-01,4700.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2019-12-01,2704.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2020-01-01,2852.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2020-02-01,2544.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
2020-03-01,2640.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOU19820,Monthly,Not Seasonally Adjusted
