date,Housing Inventory: Median Listing Price,state,msa,city,title,id,frequency,seasonal_adjustment
2016-07-01,385000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-08-01,381450.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-09-01,379695.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-10-01,379999.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-11-01,383950.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-12-01,382900.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-01-01,382297.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-02-01,399495.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-03-01,419530.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-04-01,420899.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-05-01,415000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-06-01,411990.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-07-01,411000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-08-01,414945.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-09-01,400000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-10-01,400000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-11-01,400000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2017-12-01,399999.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-01-01,399705.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-02-01,409454.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-03-01,416990.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-04-01,424440.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-05-01,429000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-06-01,424900.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-07-01,419900.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-08-01,409165.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-09-01,399985.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-10-01,399000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-11-01,395000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2018-12-01,390999.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-01-01,394220.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-02-01,407850.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-03-01,418142.8571,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-04-01,429000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-05-01,431200.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-06-01,434900.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-07-01,434950.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-08-01,430671.4286,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-09-01,421950.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-10-01,416000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-11-01,415000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2019-12-01,414095.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-01-01,419500.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-02-01,430000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-03-01,442500.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-04-01,435400.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-05-01,450000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-06-01,450000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-07-01,462500.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-08-01,472500.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-09-01,482495.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-10-01,475000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-11-01,480000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2020-12-01,494932.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-01-01,524000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-02-01,550000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-03-01,550000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-04-01,550000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-05-01,574990.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-06-01,560497.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-07-01,520000.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-08-01,497275.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-09-01,477750.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-10-01,491490.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2021-11-01,480223.5,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Listing Price in Charleston-North Charleston, SC (CBSA)",MEDLISPRI16700,Monthly,Not Seasonally Adjusted
2016-07-01,349975.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-08-01,357000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-09-01,368231.5,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-10-01,372000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-11-01,375000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-12-01,376800.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-01-01,382400.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-02-01,389950.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-03-01,389900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-04-01,395000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-05-01,399250.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-06-01,399450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-07-01,399000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-08-01,398187.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-09-01,396000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-10-01,399000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-11-01,396950.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2017-12-01,385000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-01-01,386500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-02-01,387450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-03-01,389000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-04-01,389900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-05-01,392500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-06-01,389000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-07-01,385000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-08-01,382500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-09-01,384900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-10-01,384925.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-11-01,389000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2018-12-01,379000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-01-01,382949.5,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-02-01,397450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-03-01,414900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-04-01,429900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-05-01,434450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-06-01,424900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-07-01,418121.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-08-01,417995.4286,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-09-01,418874.4286,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-10-01,426697.5,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-11-01,425000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2019-12-01,424900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-01-01,439945.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-02-01,449000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-03-01,459945.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-04-01,461495.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-05-01,475000.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-06-01,487400.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-07-01,499250.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-08-01,489900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-09-01,512500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-10-01,509900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-11-01,494950.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2020-12-01,489450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-01-01,489900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-02-01,522500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-03-01,499900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-04-01,492450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-05-01,474900.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-06-01,472450.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-07-01,452839.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-08-01,449950.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-09-01,461995.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-10-01,482500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2021-11-01,492500.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Listing Price in Charlottesville, VA (CBSA)",MEDLISPRI16820,Monthly,Not Seasonally Adjusted
2016-07-01,285900.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2016-08-01,285000.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2016-09-01,284950.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2016-10-01,280000.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2016-11-01,278140.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2016-12-01,269900.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2017-01-01,270450.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2017-02-01,286000.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2017-03-01,299450.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
2017-04-01,309900.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Listing Price in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDLISPRI16980,Monthly,Not Seasonally Adjusted
