date,Housing Inventory: Price Increased Count,state,msa,city,title,id,frequency,seasonal_adjustment
2017-02-01,224.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-03-01,312.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-04-01,284.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-05-01,304.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-06-01,240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-07-01,268.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-08-01,280.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-09-01,276.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-10-01,276.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-11-01,228.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2017-12-01,196.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-01-01,308.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-02-01,316.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-03-01,344.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-04-01,312.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-05-01,304.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-06-01,260.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-07-01,244.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-08-01,324.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-09-01,272.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-10-01,200.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-11-01,204.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2018-12-01,224.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-01-01,224.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-02-01,196.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-03-01,280.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-04-01,240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-05-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-06-01,192.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-07-01,268.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-08-01,772.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-09-01,1220.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-10-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-11-01,184.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2019-12-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-01-01,236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-02-01,264.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-03-01,240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-04-01,136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-05-01,228.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-06-01,256.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-07-01,232.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-08-01,384.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-09-01,360.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-10-01,360.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-11-01,236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2020-12-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-01-01,444.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-02-01,300.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-03-01,384.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-04-01,368.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-05-01,368.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-06-01,352.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-07-01,292.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-08-01,220.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-09-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-10-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2021-11-01,152.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Increased Count in Detroit-Warren-Dearborn, MI (CBSA)",PRIINCCOU19820,Monthly,Not Seasonally Adjusted
2016-07-01,92.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-08-01,60.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-09-01,72.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-10-01,76.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-11-01,56.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-12-01,56.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-01-01,84.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-02-01,96.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-03-01,68.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-04-01,92.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-05-01,68.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-06-01,88.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-07-01,64.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-08-01,92.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-09-01,108.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-10-01,52.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-11-01,80.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2017-12-01,60.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-01-01,84.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-02-01,56.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-03-01,68.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-04-01,164.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-05-01,240.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-06-01,160.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-07-01,148.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-08-01,144.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-09-01,96.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-10-01,92.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-11-01,56.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2018-12-01,48.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-01-01,136.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-02-01,184.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-03-01,84.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-04-01,56.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-05-01,44.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-06-01,40.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-07-01,60.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-08-01,92.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-09-01,128.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-10-01,160.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-11-01,76.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2019-12-01,60.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-01-01,44.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-02-01,40.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-03-01,76.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-04-01,52.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-05-01,132.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-06-01,144.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-07-01,152.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-08-01,144.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-09-01,88.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-10-01,160.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-11-01,88.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2020-12-01,104.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-01-01,36.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-02-01,36.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-03-01,44.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-04-01,12.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-05-01,28.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-06-01,16.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-07-01,24.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-08-01,20.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-09-01,28.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-10-01,24.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2021-11-01,60.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Increased Count in Gainesville, GA (CBSA)",PRIINCCOU23580,Monthly,Not Seasonally Adjusted
2016-07-01,1960.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2016-08-01,1828.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2016-09-01,1772.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2016-10-01,1600.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2016-11-01,1640.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2016-12-01,1468.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-01-01,1448.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-02-01,1412.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-03-01,1844.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-04-01,1896.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-05-01,2208.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-06-01,1880.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-07-01,1888.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-08-01,1688.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
2017-09-01,2012.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Increased Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIINCCOU26420,Monthly,Not Seasonally Adjusted
