date,Housing Inventory: Price Reduced Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,16.99,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-08-01,18.95,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-09-01,-6.11,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-10-01,-6.11,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-11-01,-19.09,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-12-01,-48.43,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-01-01,6.07,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-02-01,2.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-03-01,5.42,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-04-01,14.01,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-05-01,30.95,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-06-01,28.74,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-07-01,22.32,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-08-01,12.97,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-09-01,2.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-10-01,-1.96,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-11-01,-17.89,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2018-12-01,-39.11,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-01-01,-3.32,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-02-01,-8.53,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-03-01,19.25,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-04-01,11.35,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-05-01,18.01,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-06-01,25.62,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-07-01,19.63,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-08-01,-1.34,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-09-01,-0.58,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-10-01,-3.45,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-11-01,-20.77,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2019-12-01,-42.47,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-01-01,5.47,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-02-01,-10.8,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-03-01,3.77,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-04-01,-75.91,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-05-01,304.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-06-01,26.75,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-07-01,-6.26,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-08-01,-0.79,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-09-01,-5.94,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-10-01,-5.61,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-11-01,-18.57,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2020-12-01,-29.01,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-01-01,-31.88,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-02-01,-23.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-03-01,-0.99,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-04-01,4.48,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-05-01,32.86,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-06-01,50.18,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-07-01,31.74,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-08-01,30.98,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-09-01,2.77,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-10-01,-3.63,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2021-11-01,-14.39,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Price Reduced Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",PRIREDCOUMM19820,Monthly,Not Seasonally Adjusted
2017-07-01,5.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-08-01,-6.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-09-01,-14.38,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-10-01,4.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-11-01,-6.92,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-12-01,-45.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-01-01,31.82,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-02-01,4.6,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-03-01,27.47,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-04-01,45.69,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-05-01,1.78,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-06-01,18.02,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-07-01,-12.81,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-08-01,18.64,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-09-01,-7.62,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-10-01,6.7,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-11-01,-36.71,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2018-12-01,-35.11,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-01-01,17.65,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-02-01,19.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-03-01,-3.36,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-04-01,0.87,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-05-01,25.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-06-01,17.24,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-07-01,1.18,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-08-01,-4.07,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-09-01,-0.61,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-10-01,-4.88,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-11-01,-6.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2019-12-01,-47.26,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-01-01,27.27,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-02-01,-16.33,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-03-01,-6.1,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-04-01,14.29,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-05-01,10.23,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-06-01,-9.28,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-07-01,-1.14,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-08-01,-19.54,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-09-01,-20.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-10-01,12.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-11-01,-33.33,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2020-12-01,-26.19,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-01-01,-12.9,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-02-01,-22.22,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-03-01,23.81,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-04-01,23.08,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-05-01,-25.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-06-01,29.17,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-07-01,58.06,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-08-01,20.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-09-01,6.78,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-10-01,-9.52,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2021-11-01,-10.53,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Price Reduced Count Month-Over-Month in Gainesville, GA (CBSA)",PRIREDCOUMM23580,Monthly,Not Seasonally Adjusted
2017-07-01,9.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,-5.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,-25.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2017-10-01,1.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2017-11-01,-7.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2017-12-01,-23.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-01-01,-5.32,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-02-01,8.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-03-01,18.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-04-01,19.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-05-01,10.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-06-01,10.95,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-07-01,6.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-08-01,-5.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-09-01,-3.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-10-01,-6.99,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
2018-11-01,-8.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Price Reduced Count Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",PRIREDCOUMM26420,Monthly,Not Seasonally Adjusted
