date,All Employees: Government: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2010-04-01,447.28693261751897,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-05-01,446.59789605299005,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-06-01,444.774710470951,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-07-01,440.257014494571,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-08-01,441.082941297854,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-09-01,441.578233818306,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-10-01,442.82698536021,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-11-01,443.315528448742,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2010-12-01,440.184086142212,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-01-01,440.40902335278605,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-02-01,440.154832934216,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-03-01,439.91314529981497,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-04-01,440.917781650663,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-05-01,439.067116701905,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-06-01,437.401660240828,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-07-01,440.01594009341204,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-08-01,436.941906960158,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-09-01,438.35426004321,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-10-01,437.18506382235296,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-11-01,438.744399488201,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2011-12-01,437.472443303139,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-01-01,437.484228518359,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-02-01,437.741542094324,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-03-01,438.400225950771,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-04-01,437.47843241039703,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-05-01,436.765982109677,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-06-01,436.541186991799,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-07-01,436.00249389257203,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-08-01,436.71394800059403,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-09-01,436.349621708348,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-10-01,436.573827548989,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-11-01,437.070026586159,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2012-12-01,436.22556443699403,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-01-01,437.843776775055,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-02-01,438.078887306921,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-03-01,438.36886886476503,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-04-01,437.077156544021,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-05-01,437.897968345085,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-06-01,438.478019441603,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-07-01,436.14874402617,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-08-01,439.50413285692804,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-09-01,437.36278325746497,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-10-01,433.665228964108,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-11-01,435.34548959926,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2013-12-01,435.645457967921,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-01-01,433.60063856416,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-02-01,433.422768616118,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-03-01,433.65257560379206,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-04-01,434.90239706026904,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-05-01,436.773980680943,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-06-01,434.128061926456,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-07-01,436.327567475699,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-08-01,436.434417081175,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-09-01,435.386536623764,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-10-01,436.63897993538495,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-11-01,435.274385869062,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2014-12-01,435.980770442902,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-01-01,435.945319107201,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-02-01,437.694639975391,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-03-01,436.461029593219,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-04-01,438.19827483684196,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-05-01,439.511630109217,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-06-01,436.732855829649,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-07-01,435.99455643264395,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-08-01,436.12835704855104,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-09-01,435.381321377788,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-10-01,440.044615855056,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-11-01,437.19361859683096,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2015-12-01,438.423822030576,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-01-01,437.658879537952,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-02-01,436.64774207787,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-03-01,437.30684490344703,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-04-01,437.521079450035,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-05-01,435.591944426938,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-06-01,438.609422090179,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-07-01,439.51582669101305,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-08-01,438.838188406932,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-09-01,439.5558800458,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-10-01,435.46015184717794,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-11-01,436.146566927141,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2016-12-01,442.071193983696,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-01-01,437.418672901373,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-02-01,437.44483072825204,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-03-01,436.869684865433,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-04-01,436.650528123216,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-05-01,435.647895400865,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-06-01,438.64513910419197,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-07-01,437.791717024069,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-08-01,436.432079900497,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-09-01,437.37394914286904,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-10-01,434.405457003145,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-11-01,434.504843052655,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2017-12-01,435.57410058077403,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-01-01,435.407774367754,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-02-01,435.32614823634003,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-03-01,437.248790614365,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-04-01,434.70720590870906,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-05-01,435.98612121473803,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-06-01,436.141119029405,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-07-01,436.671439669004,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-08-01,437.387280251448,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-09-01,437.05348757730303,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-10-01,436.25889202443705,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-11-01,437.947490740048,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2018-12-01,437.751410937117,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-01-01,436.59299164884004,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-02-01,435.49256855276,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-03-01,436.680273793526,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-04-01,435.745358652426,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-05-01,439.06276967002,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-06-01,438.487541555367,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-07-01,436.710121580493,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-08-01,437.00673924750396,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-09-01,436.35023056117797,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-10-01,438.281253839822,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-11-01,437.234333234806,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2019-12-01,437.58282714525905,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
2020-01-01,442.751344519042,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Government: Local Government in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169809093000001SA,Monthly,Seasonally Adjusted
