date,Housing Inventory: Median Listing Price per Square Feet,state,msa,city,title,id,frequency,seasonal_adjustment
2017-02-01,134.0436611,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-03-01,135.6055779,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-04-01,137.6068376,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-05-01,136.9701647,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-06-01,136.2000134,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-07-01,135.6484375,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-08-01,133.8777367,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-09-01,134.0498456,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-10-01,134.4375,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-11-01,134.9026642,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2017-12-01,135.1940689,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-01-01,136.4351134,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-02-01,138.7687025,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-03-01,140.1082221,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-04-01,141.6594488,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-05-01,143.078125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-06-01,141.953125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-07-01,141.0625,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-08-01,139.3105469,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-09-01,138.765625,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-10-01,139.2396585,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-11-01,139.5214844,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2018-12-01,139.625,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-01-01,139.790967,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-02-01,141.4030241,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-03-01,143.0502149,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-04-01,144.5630425,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-05-01,145.0444336,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-06-01,144.5234375,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-07-01,144.2734375,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-08-01,143.4241071,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-09-01,143.1897321,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-10-01,143.4311655,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-11-01,143.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2019-12-01,143.3125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-01-01,143.4861722,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-02-01,145.1875,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-03-01,145.9778981,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-04-01,145.362793,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-05-01,148.125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-06-01,150.125,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-07-01,152.2803848,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-08-01,154.2056075,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-09-01,157.7607022,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-10-01,159.265625,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-11-01,162.00711,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2020-12-01,163.0420413,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-01-01,164.5815385,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-02-01,169.1037852,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-03-01,171.5330015,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-04-01,174.1629185,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-05-01,175.4385965,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-06-01,179.675647,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-07-01,181.4344085,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-08-01,183.4782597,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-09-01,185.3893481,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-10-01,185.4605263,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2021-11-01,188.3802953,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEE19100,Monthly,Not Seasonally Adjusted
2016-07-01,119.7318008,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2016-08-01,119.7790598,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2016-09-01,118.6210937,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2016-10-01,118.5581395,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2016-11-01,118.2909511,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2016-12-01,117.03125,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-01-01,117.0093466,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-02-01,118.8923288,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-03-01,123.0029069,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-04-01,127.219917,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-05-01,130.8603753,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-06-01,131.59375,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-07-01,131.25,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-08-01,129.5278428,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-09-01,128.78125,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-10-01,127.2308484,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-11-01,126.0757576,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2017-12-01,124.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-01-01,123.9343651,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-02-01,125.4657191,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-03-01,129.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-04-01,135.186647,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-05-01,137.8482757,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-06-01,139.625,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-07-01,138.9197745,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-08-01,137.9065154,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-09-01,137.421875,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-10-01,135.7300824,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-11-01,134.4924769,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2018-12-01,133.3518621,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-01-01,132.8444661,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-02-01,133.478778,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-03-01,137.2464906,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-04-01,141.3538618,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-05-01,143.1875049,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-06-01,144.0217391,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-07-01,142.6239863,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-08-01,140.9555278,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-09-01,138.6334531,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-10-01,138.5383895,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-11-01,137.6879699,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2019-12-01,136.0471625,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-01-01,135.7363454,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-02-01,136.4201367,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-03-01,140.4746051,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-04-01,142.8769479,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-05-01,146.4968153,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-06-01,150.1742179,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-07-01,152.6227089,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-08-01,153.7485582,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-09-01,154.5495256,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
2020-10-01,154.244763,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price per Square Feet in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRIPERSQUFEE19820,Monthly,Not Seasonally Adjusted
