date,"All Employees: Mining, Logging, and Construction",state,msa,city,title,id,frequency,seasonal_adjustment
1996-09-01,80.313404830247,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1996-10-01,81.41498016713591,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1996-11-01,81.8325770625899,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1996-12-01,81.6530858513929,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-01-01,81.95753091666491,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-02-01,82.7207327968982,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-03-01,83.46355033740359,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-04-01,84.0921469244559,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-05-01,84.20375910440359,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-06-01,84.38642242080621,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-07-01,87.4116390908078,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-08-01,88.1717018955209,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-09-01,88.58611273349051,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-10-01,84.8366771625091,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-11-01,85.29609613074192,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1997-12-01,85.5671161850292,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-01-01,88.9423311175392,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-02-01,89.7382105546336,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-03-01,88.374527115483,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-04-01,89.81632893060579,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-05-01,89.99846526960279,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-06-01,90.1429764342136,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-07-01,89.7146857938662,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-08-01,88.3231048206397,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-09-01,88.83889846649159,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-10-01,88.8766584101058,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-11-01,88.5172746477325,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1998-12-01,88.7265565695777,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-01-01,86.1824678983,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-02-01,88.22202736961529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-03-01,87.9926476451634,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-04-01,92.97011834278472,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-05-01,92.4117623950445,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-06-01,92.41381044046221,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-07-01,92.60425687339429,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-08-01,92.1821653698086,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-09-01,91.83738859019041,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-10-01,93.3365552546747,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-11-01,93.64653734946121,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
1999-12-01,95.05110701034191,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-01-01,95.01826301876959,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-02-01,95.48348074977241,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-03-01,96.8642306835132,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-04-01,98.8548979117032,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-05-01,97.40470218493928,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-06-01,97.5115921043659,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-07-01,97.435637337698,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-08-01,96.9976533173253,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-09-01,96.9216529120952,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-10-01,96.1758448682611,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-11-01,95.7255599451578,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2000-12-01,93.2284294208135,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-01-01,94.17137366896459,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-02-01,94.37789698732179,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-03-01,94.7309745341205,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-04-01,93.8616215350705,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-05-01,93.7330896375675,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-06-01,93.26403107919559,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-07-01,92.8424210499366,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-08-01,93.1754937160043,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-09-01,92.88993627596642,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-10-01,92.5988368810046,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-11-01,92.78053052357158,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2001-12-01,92.8661183613418,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-01-01,92.8362417838121,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-02-01,92.32460616788842,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-03-01,91.66231785238979,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-04-01,90.7772082490223,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-05-01,90.4527948897987,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-06-01,89.8208994110953,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-07-01,89.1753441810824,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-08-01,89.166231284529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-09-01,88.0265095755337,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-10-01,87.4379868510107,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-11-01,86.7628378496197,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2002-12-01,85.92379109591292,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-01-01,85.22749870111879,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-02-01,84.47372894520659,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-03-01,83.5573691847815,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-04-01,83.35293142081821,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-05-01,86.17073644939791,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-06-01,86.76579633246669,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-07-01,86.08481052770729,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-08-01,85.60705636681709,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-09-01,85.68887290802209,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-10-01,85.64452904800459,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-11-01,85.1603533246697,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2003-12-01,85.28690366107409,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-01-01,84.30015711145609,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-02-01,84.7454902703465,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-03-01,85.1118209511226,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-04-01,85.8865548324145,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-05-01,85.6418380570686,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-06-01,85.6449418100504,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-07-01,86.11454901860371,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-08-01,85.9936896854237,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-09-01,85.92279079934531,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-10-01,86.11766284116241,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-11-01,86.2197877869495,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2004-12-01,86.01839042947269,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-01-01,85.51231106177191,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-02-01,85.39320112298991,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-03-01,84.85240938524551,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-04-01,85.21879366182921,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-05-01,84.937281402655,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-06-01,84.803874706261,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-07-01,84.9577645028827,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-08-01,84.1199594560327,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-09-01,83.8674659365652,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-10-01,83.2035188335088,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-11-01,82.751524287252,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2005-12-01,81.32011635397251,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-01-01,80.0072596585556,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-02-01,80.29801829958821,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-03-01,79.5058528543494,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-04-01,78.79553002150409,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-05-01,78.397023003772,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-06-01,77.68554729803391,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-07-01,76.1263027297797,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-08-01,75.5890688768379,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-09-01,74.85848614252859,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-10-01,74.2603394955138,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-11-01,73.8476759512746,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2006-12-01,73.57084700625741,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2007-01-01,72.94999539075421,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2007-02-01,72.0161372792033,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2007-03-01,72.42438723837891,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
2007-04-01,71.406893215159,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction in Detroit-Warren-Dearborn, MI (MSA)",DETR826NRMN,Monthly,Seasonally Adjusted
