date,Housing Inventory: Median Listing Price per Square Feet,state,msa,city,title,id,frequency,seasonal_adjustment
2019-03-01,134.7362747,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-04-01,136.1905532,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-05-01,135.8421615,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-06-01,136.557377,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-07-01,137.063607,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-08-01,138.5413703,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-09-01,139.7150145,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-10-01,138.7815768,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-11-01,138.8576779,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2019-12-01,141.9058998,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-01-01,142.7412274,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-02-01,143.544137,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-03-01,145.0705381,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-04-01,147.0690237,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-05-01,146.3535912,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-06-01,145.1261767,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-07-01,145.597792,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-08-01,146.8646865,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-09-01,147.0610785,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-10-01,150.203666,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-11-01,150.8942368,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2020-12-01,154.5540979,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-01-01,156.0758082,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-02-01,159.73019,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-03-01,160.8686281,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-04-01,158.2210735,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-05-01,159.5321229,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-06-01,158.1989558,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-07-01,156.9140818,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-08-01,159.8368679,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-09-01,161.7503191,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-10-01,161.2489661,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2021-11-01,164.5547354,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Median Listing Price per Square Feet in Lancaster, PA (CBSA)",MEDLISPRIPERSQUFEE29540,Monthly,Not Seasonally Adjusted
2016-07-01,108.9980679,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-08-01,109.6095513,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-09-01,109.5770443,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-10-01,108.0196399,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-11-01,107.3775976,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-12-01,107.9475309,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-01-01,107.6736494,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-02-01,109.9468978,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-03-01,110.7196006,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-04-01,110.7350097,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-05-01,111.0922619,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-06-01,110.8187057,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-07-01,111.0416667,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-08-01,110.8109752,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-09-01,112.4047878,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-10-01,112.5165563,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-11-01,111.5158561,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2017-12-01,111.5327381,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-01-01,113.6651126,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-02-01,114.035982,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-03-01,118.5058779,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-04-01,120.0560897,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-05-01,120.5393541,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-06-01,119.9529412,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-07-01,118.6948121,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-08-01,116.731318,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-09-01,116.3333333,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-10-01,117.6235294,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-11-01,117.2063426,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2018-12-01,117.6,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-01-01,118.0737504,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-02-01,119.0207641,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-03-01,121.0157397,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-04-01,123.5845295,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-05-01,125.2470644,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-06-01,122.5943396,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-07-01,121.9985359,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-08-01,122.0654079,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-09-01,122.3715192,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-10-01,122.8351137,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-11-01,123.6223949,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2019-12-01,124.2611975,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-01-01,123.3936989,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-02-01,124.9038462,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-03-01,127.4501992,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-04-01,130.0390629,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-05-01,131.9337812,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-06-01,134.5971971,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-07-01,132.5088544,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-08-01,131.7582418,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-09-01,134.286439,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-10-01,135.3125,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-11-01,136.3486572,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2020-12-01,138.0744813,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-01-01,139.5979579,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-02-01,143.4783971,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-03-01,146.7972655,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-04-01,146.7972655,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-05-01,146.0106383,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-06-01,149.0540008,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-07-01,144.2055185,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-08-01,142.3337705,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-09-01,149.312809,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-10-01,153.16,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2021-11-01,157.6815762,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Listing Price per Square Feet in Lynchburg, VA (CBSA)",MEDLISPRIPERSQUFEE31340,Monthly,Not Seasonally Adjusted
2016-07-01,134.6641318,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2016-08-01,135.8152452,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2016-09-01,136.5276939,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2016-10-01,138.3273165,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2016-11-01,140.167939,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2016-12-01,140.8137715,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-01-01,143.795,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-02-01,146.5247276,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-03-01,145.2837435,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-04-01,146.6648215,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-05-01,144.540398,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-06-01,144.2438804,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-07-01,143.6124694,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-08-01,144.8875172,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-09-01,145.0145033,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-10-01,144.0906029,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-11-01,145.0463469,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2017-12-01,151.3586957,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-01-01,155.5637931,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-02-01,158.1918819,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-03-01,156.5762004,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-04-01,153.9231265,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-05-01,153.6709596,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-06-01,151.4635807,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-07-01,150.3969565,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-08-01,149.9583155,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-09-01,153.021978,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-10-01,152.735833,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-11-01,153.289699,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2018-12-01,155.7093426,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2019-01-01,159.7445531,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
2019-02-01,161.1044369,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet in Madison, WI (CBSA)",MEDLISPRIPERSQUFEE31540,Monthly,Not Seasonally Adjusted
