date,Housing Inventory: Active Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2019-09-01,23144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2019-10-01,23402.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2019-11-01,21903.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2019-12-01,19514.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-01-01,17767.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-02-01,17440.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-03-01,18088.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-04-01,18523.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-05-01,18581.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-06-01,16756.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-07-01,15709.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-08-01,14567.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-09-01,13442.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-10-01,12456.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-11-01,11106.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2020-12-01,9391.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-01-01,8041.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-02-01,6218.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-03-01,5730.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-04-01,5618.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-05-01,5936.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-06-01,6873.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-07-01,8098.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-08-01,9132.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-09-01,8860.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-10-01,8246.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2021-11-01,7339.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOU19100,Monthly,Not Seasonally Adjusted
2016-07-01,1343.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-08-01,1409.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-09-01,1388.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-10-01,1422.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-11-01,1370.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-12-01,1254.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-01-01,1136.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-02-01,1021.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-03-01,958.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-04-01,908.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-05-01,915.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-06-01,945.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-07-01,1073.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-08-01,1215.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-09-01,1396.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-10-01,1335.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-11-01,1227.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2017-12-01,1049.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-01-01,904.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-02-01,855.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-03-01,765.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-04-01,736.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-05-01,811.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-06-01,861.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-07-01,956.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-08-01,1017.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-09-01,1090.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-10-01,1083.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-11-01,1065.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2018-12-01,924.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-01-01,832.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-02-01,720.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-03-01,627.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-04-01,529.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-05-01,543.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-06-01,637.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-07-01,714.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-08-01,813.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-09-01,893.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-10-01,935.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-11-01,904.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2019-12-01,810.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-01-01,673.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-02-01,570.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-03-01,544.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-04-01,554.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-05-01,542.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-06-01,474.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-07-01,469.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-08-01,467.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-09-01,477.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-10-01,442.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-11-01,404.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2020-12-01,348.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-01-01,297.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-02-01,256.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-03-01,231.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-04-01,198.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-05-01,210.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-06-01,253.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-07-01,281.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-08-01,369.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-09-01,382.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-10-01,371.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2021-11-01,375.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Active Listing Count in Fort Wayne, IN (CBSA)",ACTLISCOU23060,Monthly,Not Seasonally Adjusted
2016-07-01,397.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2016-08-01,419.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2016-09-01,432.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2016-10-01,430.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2016-11-01,396.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2016-12-01,360.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-01-01,326.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-02-01,324.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-03-01,361.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-04-01,410.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-05-01,452.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-06-01,481.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-07-01,490.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-08-01,518.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-09-01,507.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-10-01,487.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-11-01,465.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2017-12-01,423.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-01-01,386.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-02-01,389.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-03-01,417.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-04-01,433.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-05-01,459.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-06-01,526.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-07-01,545.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-08-01,557.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-09-01,561.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-10-01,537.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-11-01,517.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2018-12-01,500.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-01-01,445.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-02-01,451.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-03-01,473.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-04-01,491.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-05-01,519.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-06-01,547.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-07-01,533.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-08-01,535.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-09-01,542.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-10-01,525.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-11-01,508.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2019-12-01,465.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2020-01-01,422.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2020-02-01,413.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
2020-03-01,399.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count in Grand Forks, ND-MN (CBSA)",ACTLISCOU24220,Monthly,Not Seasonally Adjusted
