date,All Employees: Professional and Business Services,state,msa,city,title,id,frequency,seasonal_adjustment
1990-01-01,42.7791263902946,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-02-01,42.7426741931926,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-03-01,42.7165533753748,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-04-01,43.5599470962425,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-05-01,43.3264406024541,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-06-01,44.0824780477077,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-07-01,43.117475597928,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-08-01,42.8940492751126,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-09-01,42.6851590113656,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-10-01,42.9117317455651,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-11-01,42.5458595236532,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1990-12-01,43.6994565727419,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-01-01,43.8292259399335,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-02-01,44.784658642658,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-03-01,43.915340289636205,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-04-01,43.972804988765496,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-05-01,43.9262086163116,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-06-01,43.78260446713121,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-07-01,44.0130315991608,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-08-01,44.47701435826261,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-09-01,43.95064045056171,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-10-01,44.001550653584204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-11-01,43.9485834626305,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1991-12-01,43.909162671636,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-01-01,43.8591965203848,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-02-01,43.8387379380597,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-03-01,44.0985076894907,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-04-01,44.1787981127606,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-05-01,44.346025122129895,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-06-01,44.468992149662704,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-07-01,44.70941505823421,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-08-01,44.9597010615413,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-09-01,45.2229629764079,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-10-01,45.079028239758394,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-11-01,45.1621373421488,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1992-12-01,45.045509343937795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-01-01,45.2137498572305,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-02-01,45.4360712019291,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-03-01,45.8091780422842,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-04-01,45.65822134755339,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-05-01,45.848287013536904,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-06-01,46.228385936927396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-07-01,46.003152439739104,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-08-01,46.1420728456178,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-09-01,46.633161904275106,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-10-01,46.9628097738431,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-11-01,47.070980365417995,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1993-12-01,47.393738064362005,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-01-01,47.07367200846371,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-02-01,47.43170617528279,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-03-01,47.73941646551479,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-04-01,48.1009601364369,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-05-01,48.841465984327606,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-06-01,49.0400117805728,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-07-01,49.771883204882606,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-08-01,50.3305572031929,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-09-01,50.84244733110501,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-10-01,50.921131486541604,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-11-01,51.402469657020205,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1994-12-01,51.6354418967408,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-01-01,52.4023460183595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-02-01,52.883974628989,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-03-01,52.5491937104754,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-04-01,51.3987403033877,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-05-01,51.88545876605699,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-06-01,52.1526204497915,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-07-01,52.364962794384006,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-08-01,52.5349801187422,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-09-01,52.134903569557,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-10-01,51.322209261848705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-11-01,52.125287902777,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1995-12-01,52.3192033383968,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-01-01,53.007026126559495,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-02-01,53.02979762252811,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-03-01,52.0360122363159,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-04-01,53.0906406756377,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-05-01,53.0588126031149,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-06-01,53.011749246704206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-07-01,52.778380637252596,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-08-01,52.64560536264071,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-09-01,52.639189453959595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-10-01,53.1041340412253,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-11-01,53.45620555500629,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1996-12-01,53.868430308314295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-01-01,52.877720822893295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-02-01,52.883634927546204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-03-01,52.23228126192511,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-04-01,53.7153916030018,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-05-01,53.9341795318613,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-06-01,54.00000708791121,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-07-01,54.0187495524921,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-08-01,53.4367965346258,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-09-01,53.68989515514811,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-10-01,53.803054734406096,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-11-01,53.5470938841497,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1997-12-01,53.55934024519979,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-01-01,54.1016843046676,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-02-01,54.3923304808953,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-03-01,54.182605515877704,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-04-01,54.720200310321204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-05-01,54.8496803291221,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-06-01,54.8000937027032,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-07-01,54.86397979094621,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-08-01,55.4309128510833,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-09-01,55.4047520554955,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-10-01,55.2816938419129,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-11-01,55.4278266129933,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1998-12-01,55.9613862661426,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-01-01,55.3804436461216,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-02-01,55.685021270285304,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-03-01,55.8823485736413,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-04-01,55.3021199806275,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-05-01,55.960077890648606,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-06-01,56.55664003228949,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-07-01,56.910611351525,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-08-01,57.4175083259825,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-09-01,57.581970336867705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-10-01,57.996801902185,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-11-01,58.0740292313274,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
1999-12-01,58.26112239469211,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-01-01,58.5849496033965,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-02-01,58.4718740966707,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-03-01,58.599731658706595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-04-01,59.2381223843231,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-05-01,59.3160472640595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-06-01,59.5317900099444,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-07-01,59.528727126640504,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-08-01,59.7053209452532,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-09-01,60.0927433694551,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-10-01,60.00492873373529,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-11-01,60.0072259782093,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2000-12-01,60.34361159845199,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-01-01,59.56654821882339,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-02-01,60.000980869835,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-03-01,59.985354310584405,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-04-01,59.7616928664532,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-05-01,59.8561331237187,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-06-01,59.8753226536628,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-07-01,59.555990456359794,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-08-01,59.4488565703776,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-09-01,58.07609000567861,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-10-01,59.1244541618318,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-11-01,59.1228555610452,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2001-12-01,58.754677769585705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-01-01,59.0345352662975,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-02-01,58.5692734949911,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-03-01,58.872655153298396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-04-01,58.23974442333321,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-05-01,58.4921513419579,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-06-01,58.20078933438379,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
2002-07-01,58.5665172522031,NM,"Albuquerque, NM",Albuquerque,"All Employees: Professional and Business Services in Albuquerque, NM (MSA)",ALBU735PBSV,Monthly,Seasonally Adjusted
