date,Housing Inventory: Median Home Size in Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,-0.43,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-08-01,-1.18,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-09-01,-0.27,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-10-01,-0.98,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-11-01,-0.47,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-12-01,-0.57,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-01-01,-0.52,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-02-01,1.6,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-03-01,1.31,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-04-01,0.95,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-05-01,0.19,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-06-01,0.12,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-07-01,-1.18,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-08-01,-0.58,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-09-01,-1.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-10-01,0.07,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-11-01,-0.02,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2018-12-01,-0.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-01-01,-0.42,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-02-01,0.79,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-03-01,3.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-04-01,2.69,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-05-01,0.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-06-01,-0.23,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-07-01,-1.93,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-08-01,-0.92,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-09-01,-1.32,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-10-01,2.15,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-11-01,-0.86,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2019-12-01,-1.08,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-01-01,2.13,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-02-01,1.26,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-03-01,-0.38,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-04-01,-1.06,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-05-01,2.26,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-06-01,4.42,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-07-01,1.05,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-08-01,0.55,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-09-01,-1.93,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-10-01,-1.92,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-11-01,-2.64,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2020-12-01,0.16,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-01-01,-1.89,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-02-01,-2.93,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-03-01,0.74,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-04-01,0.73,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-05-01,-0.17,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-06-01,0.29,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-07-01,-2.27,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-08-01,0.64,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-09-01,-0.44,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-10-01,4.54,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2021-11-01,-3.02,NM,"Albuquerque, NM",Albuquerque,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Albuquerque, NM (CBSA)",MEDSQUFEEMM10740,Monthly,Not Seasonally Adjusted
2017-07-01,-1.58,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-08-01,-0.02,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-09-01,-0.51,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-10-01,-0.38,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-11-01,-0.13,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-12-01,-0.58,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-01-01,0.19,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-02-01,0.83,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-03-01,1.59,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-04-01,2.26,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-05-01,-0.31,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-06-01,-0.87,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-07-01,-1.61,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-08-01,-1.18,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-09-01,-0.92,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-10-01,-1.16,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-11-01,-0.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2018-12-01,-0.63,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-01-01,-1.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-02-01,-0.42,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-03-01,1.93,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-04-01,1.6,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-05-01,1.09,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-06-01,-0.44,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-07-01,-1.12,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-08-01,-1.32,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-09-01,-1.09,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-10-01,0.02,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-11-01,-0.36,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2019-12-01,-1.31,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-01-01,-0.47,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-02-01,0.57,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-03-01,0.77,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-04-01,-2.18,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-05-01,0.54,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-06-01,0.84,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-07-01,0.73,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-08-01,-1.11,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-09-01,-2.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-10-01,-1.48,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-11-01,-2.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2020-12-01,-1.96,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-01-01,-1.02,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-02-01,-1.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-03-01,0.36,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-04-01,1.99,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-05-01,-0.13,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-06-01,1.05,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-07-01,0.07,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-08-01,-1.72,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-09-01,-0.76,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-10-01,-1.58,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2021-11-01,-0.34,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDSQUFEEMM12060,Monthly,Not Seasonally Adjusted
2017-07-01,-1.11,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2017-08-01,0.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2017-09-01,-0.87,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2017-11-01,0.83,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2017-12-01,3.55,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
2018-01-01,0.57,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDSQUFEEMM13140,Monthly,Not Seasonally Adjusted
