date,Housing Inventory: Price Reduced Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-04-01,100.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-05-01,26.47,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-06-01,69.77,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-07-01,39.73,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-08-01,36.27,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-09-01,-4.32,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-10-01,-2.26,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2021-11-01,-33.08,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIREDCOUMM17820,Monthly,Not Seasonally Adjusted
2017-07-01,5.58,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-08-01,-8.17,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-09-01,-5.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-10-01,-3.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-11-01,-3.45,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-12-01,-29.17,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-01-01,25.21,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-02-01,2.01,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-03-01,11.18,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-04-01,6.51,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-05-01,18.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-06-01,0.47,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-07-01,-1.87,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-08-01,8.57,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-09-01,1.32,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-10-01,-19.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-11-01,-14.97,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2018-12-01,-8.18,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-01-01,1.37,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-02-01,-8.78,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-03-01,-2.22,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-04-01,12.12,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-05-01,22.3,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-06-01,-4.42,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-07-01,-4.62,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-08-01,1.21,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-09-01,3.59,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-10-01,-2.31,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-11-01,-20.71,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2019-12-01,-28.36,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-01-01,25.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-02-01,-8.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-03-01,16.36,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-04-01,-30.47,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-05-01,43.82,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-06-01,3.91,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-07-01,-7.52,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-08-01,-16.26,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-09-01,-14.56,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-10-01,-3.41,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-11-01,-11.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2020-12-01,-29.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-01-01,-7.55,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-02-01,-6.12,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-03-01,-19.57,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-04-01,2.7,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-05-01,36.84,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-06-01,17.31,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-07-01,70.49,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-08-01,-6.73,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-09-01,7.22,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-10-01,4.81,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2021-11-01,-17.43,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOUMM18880,Monthly,Not Seasonally Adjusted
2017-07-01,19.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2017-08-01,0.69,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2017-09-01,-0.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2017-10-01,-11.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2017-11-01,-6.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2017-12-01,-26.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-01-01,-7.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-02-01,-3.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-03-01,17.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-04-01,11.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-05-01,-10.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-06-01,23.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-07-01,14.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-08-01,30.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-09-01,-4.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-10-01,-1.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-11-01,-15.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2018-12-01,-22.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-01-01,-3.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-02-01,5.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-03-01,-4.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-04-01,-7.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-05-01,13.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-06-01,17.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-07-01,5.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-08-01,-2.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-09-01,-9.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-10-01,-4.03,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-11-01,-13.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2019-12-01,-40.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-01-01,16.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-02-01,1.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-03-01,0.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-04-01,-15.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-05-01,17.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-06-01,9.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-07-01,-9.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-08-01,-2.9,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-09-01,-24.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-10-01,-3.14,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-11-01,-19.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2020-12-01,-34.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-01-01,-16.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-02-01,-45.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-03-01,2.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-04-01,-0.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-05-01,25.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-06-01,46.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-07-01,64.52,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-08-01,21.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
2021-09-01,-14.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOUMM19100,Monthly,Not Seasonally Adjusted
