date,"All Employees: Mining, Logging, and Construction",state,msa,city,title,id,frequency,seasonal_adjustment
2000-11-01,35.7060664236394,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2000-12-01,35.7542488148491,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-01-01,35.8810101783622,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-02-01,35.797416584707605,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-03-01,35.9053802910015,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-04-01,35.774552883622206,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-05-01,35.9778746425562,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-06-01,36.3302541727663,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-07-01,35.4640498519285,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-08-01,35.3710433424862,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-09-01,35.1556921743973,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-10-01,34.737978118041504,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-11-01,34.7073072739416,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2001-12-01,35.1386525745886,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-01-01,34.0650321341468,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-02-01,34.2086352010499,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-03-01,34.2830241334271,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-04-01,34.773656557865,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-05-01,34.7415871224761,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-06-01,34.7226888072787,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-07-01,34.7558050576517,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-08-01,34.8113396150592,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-09-01,34.733964238659,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-10-01,34.9489108685295,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-11-01,34.9973151593489,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2002-12-01,34.7030040153931,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-01-01,34.922499501962,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-02-01,34.8766594776287,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-03-01,35.1910019859381,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-04-01,35.0044840107195,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-05-01,34.89953168796,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-06-01,35.0730746360489,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-07-01,35.401468827114,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-08-01,35.9372994047889,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-09-01,35.9612159320673,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-10-01,36.8562524146339,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-11-01,37.0943488213118,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2003-12-01,37.3010471263938,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-01-01,37.423713697828,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-02-01,37.76874742850129,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-03-01,37.826919308163205,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-04-01,37.070734266785294,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-05-01,36.6508473504194,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-06-01,36.3648993024864,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-07-01,36.1192977550466,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-08-01,35.9380824124644,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-09-01,36.0307424481665,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-10-01,36.1521681557326,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-11-01,36.093033679701,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2004-12-01,36.1941391104618,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-01-01,36.086198685742204,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-02-01,36.140425881184704,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-03-01,35.9695898520971,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-04-01,36.7708306521045,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-05-01,36.163038986113,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-06-01,35.996014812565896,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-07-01,36.466274316166206,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-08-01,36.391058855023296,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-09-01,36.3141786033082,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-10-01,36.6917050849512,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-11-01,36.8397926465521,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2005-12-01,36.6921819671001,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-01-01,36.843592703992,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-02-01,36.6998982915999,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-03-01,37.1350385334702,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-04-01,37.4875454707576,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-05-01,37.7484589431351,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-06-01,38.2829733001655,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-07-01,37.7505561520445,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-08-01,37.689643429921,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-09-01,37.7482367927277,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-10-01,37.3789685371905,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-11-01,37.4373656904525,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2006-12-01,37.3891115026622,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-01-01,37.732864436568605,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-02-01,38.1455624526381,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-03-01,38.3197386124929,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-04-01,37.3519234806123,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-05-01,37.1006500434599,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-06-01,37.1540395767866,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-07-01,36.7130292783319,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-08-01,36.990358413780996,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-09-01,37.1264085450887,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-10-01,37.213897818434795,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-11-01,36.9561939363888,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2007-12-01,36.990562085326204,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-01-01,37.1182163616736,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-02-01,36.8236351343785,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-03-01,36.316986236805,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-04-01,36.6746225697807,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-05-01,36.761895039714204,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-06-01,36.2251269723926,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-07-01,36.3212884325187,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-08-01,35.8383652609508,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-09-01,35.285519875934604,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-10-01,34.4554308656482,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-11-01,33.9707948894847,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2008-12-01,33.6679081606494,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-01-01,32.2564315796023,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-02-01,31.676738883944,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-03-01,31.2635929380819,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-04-01,30.2099679929729,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-05-01,30.0256943131225,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-06-01,29.8132449122949,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-07-01,29.4575856627194,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-08-01,29.013731497719103,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-09-01,28.711522741636,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-10-01,27.7840609918145,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-11-01,27.8368408892766,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2009-12-01,27.7443421652105,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-01-01,27.662435700099397,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-02-01,27.3951708011892,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-03-01,27.089355998461,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-04-01,27.261630510950603,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-05-01,27.1065167208447,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-06-01,27.113554309282797,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-07-01,27.1890498022819,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-08-01,27.450193300443896,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-09-01,26.8008552885307,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-10-01,26.8178719454319,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-11-01,26.7539996085414,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2010-12-01,26.718593132137297,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-01-01,26.6099246836129,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-02-01,26.9886491413938,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-03-01,27.364394651675802,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-04-01,27.428348496823602,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-05-01,27.585541821119598,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-06-01,27.8229863101165,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-07-01,27.5057623322979,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-08-01,27.6701038767772,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-09-01,28.1696850650688,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-10-01,28.1044914402781,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
2011-11-01,28.436295488972803,AL,"Birmingham-Hoover, AL",Birmingham,"All Employees: Mining, Logging, and Construction in Birmingham-Hoover, AL (MSA)",SMU01138201500000001SA,Monthly,Seasonally Adjusted
