date,Housing Inventory: Average Listing Price,state,msa,city,title,id,frequency,seasonal_adjustment
2021-08-01,567591.9907,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Average Listing Price in Dallas-Fort Worth-Arlington, TX (CBSA)",AVELISPRI19100,Monthly,Not Seasonally Adjusted
2021-09-01,562909.407,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Average Listing Price in Dallas-Fort Worth-Arlington, TX (CBSA)",AVELISPRI19100,Monthly,Not Seasonally Adjusted
2021-10-01,576138.9355,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Average Listing Price in Dallas-Fort Worth-Arlington, TX (CBSA)",AVELISPRI19100,Monthly,Not Seasonally Adjusted
2021-11-01,585653.6369,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Average Listing Price in Dallas-Fort Worth-Arlington, TX (CBSA)",AVELISPRI19100,Monthly,Not Seasonally Adjusted
2016-07-01,261137.1947,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-08-01,236094.1444,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-09-01,236921.6778,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-10-01,232490.7289,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-11-01,236424.4796,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-12-01,239254.0987,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-01-01,244243.7811,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-02-01,256822.0873,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-03-01,297708.3011,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-04-01,259331.9078,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-05-01,258278.9235,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-06-01,246969.4393,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-07-01,247283.0474,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-08-01,252546.0633,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-09-01,257053.0242,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-10-01,257701.0727,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-11-01,253541.9399,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2017-12-01,231668.732,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-01-01,239791.3502,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-02-01,248445.4931,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-03-01,267115.7383,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-04-01,278524.7369,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-05-01,271479.57,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-06-01,273985.0714,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-07-01,273236.5232,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-08-01,260943.9688,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-09-01,256643.249,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-10-01,254678.1868,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-11-01,249717.084,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2018-12-01,252227.1933,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-01-01,253916.6856,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-02-01,271459.7411,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-03-01,274930.9676,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-04-01,274843.5099,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-05-01,278609.8768,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-06-01,274540.96,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-07-01,273818.1841,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-08-01,264216.0356,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-09-01,249723.8379,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-10-01,256714.8366,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-11-01,250563.4769,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2019-12-01,249633.1284,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-01-01,250053.826,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-02-01,279586.6633,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-03-01,294062.3857,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-04-01,286643.7735,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-05-01,283684.0182,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-06-01,285911.6804,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-07-01,296153.7708,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-08-01,292681.9663,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-09-01,273307.6282,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-10-01,280501.4052,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-11-01,280540.7258,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2020-12-01,279929.5282,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-01-01,281191.9071,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-02-01,294683.8911,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-03-01,280101.9917,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-04-01,298025.57,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-05-01,303836.9701,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-06-01,306496.832,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-07-01,323368.5913,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-08-01,300417.2177,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-09-01,289567.524,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-10-01,284859.9171,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2021-11-01,290974.3462,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Average Listing Price in Fort Wayne, IN (CBSA)",AVELISPRI23060,Monthly,Not Seasonally Adjusted
2016-07-01,260543.9072,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-08-01,252469.4903,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-09-01,250878.4258,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-10-01,247508.6275,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-11-01,252231.9192,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-12-01,255762.8047,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-01-01,258249.271,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-02-01,258608.6276,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-03-01,263304.6599,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-04-01,264341.04,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-05-01,270500.2317,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-06-01,274295.8242,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-07-01,270958.0323,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-08-01,264471.9708,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-09-01,270223.9006,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-10-01,269558.6494,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-11-01,269992.1074,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2017-12-01,271474.8101,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-01-01,272042.3503,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-02-01,268479.0123,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-03-01,271621.7506,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-04-01,276341.9483,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-05-01,280726.9526,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-06-01,275120.2182,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-07-01,270280.9692,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-08-01,264980.343,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-09-01,256965.2234,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-10-01,252447.633,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-11-01,250516.3661,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2018-12-01,246715.0174,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-01-01,237433.1204,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-02-01,235181.2628,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-03-01,239974.2827,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-04-01,244270.2808,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-05-01,244523.2775,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-06-01,246411.0466,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-07-01,238181.5744,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-08-01,240118.4919,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-09-01,243130.8147,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-10-01,242631.503,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-11-01,237139.2472,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2019-12-01,239879.9582,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-01-01,240325.884,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-02-01,242757.0494,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-03-01,244866.2129,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-04-01,250988.8609,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-05-01,252032.9544,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-06-01,255854.1466,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-07-01,255955.1542,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-08-01,254602.1097,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-09-01,252151.6002,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-10-01,247335.9896,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-11-01,236389.6957,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2020-12-01,236995.5512,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-01-01,232957.0724,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-02-01,251909.8382,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-03-01,251236.4664,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-04-01,264065.854,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-05-01,269302.8533,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-06-01,292780.0359,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-07-01,288914.1928,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-08-01,281758.0259,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-09-01,295051.772,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-10-01,287243.9747,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2021-11-01,294799.0914,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Average Listing Price in Grand Forks, ND-MN (CBSA)",AVELISPRI24220,Monthly,Not Seasonally Adjusted
2016-07-01,453700.9234,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRI26420,Monthly,Not Seasonally Adjusted
2016-08-01,433039.5071,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRI26420,Monthly,Not Seasonally Adjusted
2016-09-01,430068.3496,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRI26420,Monthly,Not Seasonally Adjusted
2016-10-01,427424.9967,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRI26420,Monthly,Not Seasonally Adjusted
2016-11-01,424745.2421,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRI26420,Monthly,Not Seasonally Adjusted
