date,Housing Inventory: Median Listing Price,state,msa,city,title,id,frequency,seasonal_adjustment
2020-10-01,655360.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2020-11-01,649000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2020-12-01,649450.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-01-01,649000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-02-01,649108.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-03-01,648500.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-04-01,649694.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-05-01,649000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-06-01,640060.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-07-01,622500.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-08-01,627000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-09-01,631868.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-10-01,639000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2021-11-01,655000.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Listing Price in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDLISPRI35620,Monthly,Not Seasonally Adjusted
2016-07-01,110000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-08-01,109925.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-09-01,112500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-10-01,115000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-11-01,114450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-12-01,107500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-01-01,107625.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-02-01,109900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-03-01,117450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-04-01,122900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-05-01,122400.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-06-01,129900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-07-01,125000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-08-01,122975.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-09-01,117500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-10-01,119900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-11-01,110450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2017-12-01,109900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-01-01,109000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-02-01,114950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-03-01,115000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-04-01,119700.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-05-01,127200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-06-01,133000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-07-01,134500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-08-01,129900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-09-01,125000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-10-01,125375.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-11-01,121200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2018-12-01,120000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-01-01,119500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-02-01,123500.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-03-01,130428.5714,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-04-01,140000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-05-01,158250.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-06-01,149999.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-07-01,149999.5,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-08-01,145614.2857,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-09-01,141664.2857,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-10-01,148699.5,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-11-01,135000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2019-12-01,131900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-01-01,129450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-02-01,139900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-03-01,149950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-04-01,163000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-05-01,169777.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-06-01,152450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-07-01,135200.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-08-01,149900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-09-01,144950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-10-01,142800.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-11-01,144950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2020-12-01,144950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-01-01,149000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-02-01,148000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-03-01,160750.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-04-01,159535.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-05-01,159900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-06-01,159950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-07-01,179750.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-08-01,174950.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-09-01,179900.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-10-01,175000.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2021-11-01,176450.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price in Topeka, KS (CBSA)",MEDLISPRI45820,Monthly,Not Seasonally Adjusted
2016-07-01,207000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2016-08-01,207000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2016-09-01,199950.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2016-10-01,197900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2016-11-01,195000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2016-12-01,192000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-01-01,196500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-02-01,199949.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-03-01,203768.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-04-01,210000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-05-01,214500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-06-01,219250.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-07-01,215000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-08-01,219200.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-09-01,210000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-10-01,209950.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-11-01,208750.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2017-12-01,204557.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-01-01,203750.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-02-01,207450.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-03-01,215000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-04-01,220499.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-05-01,219900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-06-01,215000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-07-01,215000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-08-01,214900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-09-01,214900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-10-01,214649.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-11-01,219150.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2018-12-01,215000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-01-01,215999.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-02-01,221443.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-03-01,229185.7143,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-04-01,233685.7143,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-05-01,239900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-06-01,239690.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-07-01,241895.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-08-01,241185.7143,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-09-01,242685.7143,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-10-01,248950.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-11-01,248500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2019-12-01,249725.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-01-01,239900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-02-01,245000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-03-01,256000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-04-01,261700.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-05-01,269500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-06-01,282450.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-07-01,293750.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-08-01,282000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-09-01,281250.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-10-01,275000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-11-01,267450.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2020-12-01,270512.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-01-01,269500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-02-01,254900.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-03-01,289450.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-04-01,275950.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-05-01,275000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-06-01,252500.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-07-01,256450.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-08-01,265000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-09-01,265000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-10-01,265000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
2021-11-01,255000.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price in Tulsa, OK (CBSA)",MEDLISPRI46140,Monthly,Not Seasonally Adjusted
