date,All Employees: Government,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,335.909817895171,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-06-01,334.21555202336,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-07-01,334.37567941477,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-08-01,333.96275681053396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-09-01,333.445737066123,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-10-01,333.845622103611,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-11-01,334.181369600625,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2018-12-01,334.976203532121,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-01-01,332.909447854632,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-02-01,334.027169016731,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-03-01,334.629850917071,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-04-01,334.62189036418,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-05-01,336.640552605971,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-06-01,334.104101427417,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-07-01,333.60810288689,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-08-01,335.952946227478,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-09-01,336.710768895895,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-10-01,336.601521890272,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-11-01,337.239172582241,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2019-12-01,337.294791089599,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-01-01,337.896732102566,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-02-01,338.7251675474,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-03-01,338.856581834873,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-04-01,329.665128785985,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-05-01,328.633073187597,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-06-01,327.252066650218,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-07-01,329.19811796829,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-08-01,330.434236429961,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-09-01,328.565660587055,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-10-01,327.99840648865796,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-11-01,326.423791234227,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2020-12-01,327.339180086035,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-01-01,328.390233119831,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-02-01,327.438582688158,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-03-01,327.835598256697,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-04-01,328.116221444784,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-05-01,328.98840763178504,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-06-01,330.784977965853,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-07-01,332.872667969954,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-08-01,324.60139205314897,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-09-01,330.374422659844,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
2021-10-01,331.016962146618,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013GOVT,Monthly,Seasonally Adjusted
1990-01-01,1292.0552549717802,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-02-01,1292.3443739899699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-03-01,1295.39500761124,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-04-01,1299.41139102417,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-05-01,1311.2230248788,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-06-01,1313.02885683128,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-07-01,1288.9431153418,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-08-01,1289.93864724229,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-09-01,1299.84167756686,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-10-01,1296.77163468792,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-11-01,1295.3490323492301,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-12-01,1295.0071701690802,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-01-01,1296.07021345302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-02-01,1293.77397019521,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-03-01,1291.1268595792699,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-04-01,1287.51308726678,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-05-01,1288.8407786427401,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-06-01,1285.0793287500599,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-07-01,1262.6181862077,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-08-01,1263.33181322201,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-09-01,1271.81608464007,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-10-01,1274.041380139,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-11-01,1270.2041202537598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1991-12-01,1266.29494959623,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-01-01,1264.8156632942998,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-02-01,1264.21771566224,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-03-01,1263.55098808869,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-04-01,1265.2886494408801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-05-01,1261.91677317777,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-06-01,1262.4649398155,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-07-01,1265.13200380179,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-08-01,1268.9759984852,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-09-01,1263.0176416629,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-10-01,1260.73472441033,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-11-01,1259.9780973853801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1992-12-01,1259.78736900375,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-01-01,1261.8360447739901,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-02-01,1263.7249344510901,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-03-01,1263.08462183021,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-04-01,1259.86424664274,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-05-01,1260.38164260616,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-06-01,1262.45840538468,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-07-01,1289.12095214787,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-08-01,1274.86335505764,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-09-01,1272.0373664061,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-10-01,1265.67672098108,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-11-01,1268.62021212079,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1993-12-01,1270.63692444292,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-01-01,1271.32766264577,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-02-01,1269.64425187509,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-03-01,1270.48456715961,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-04-01,1270.9188892925,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-05-01,1272.55903889634,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-06-01,1266.6539827303698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-07-01,1261.3560753348,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-08-01,1259.0167655605499,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-09-01,1252.86850202687,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-10-01,1263.70112771396,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-11-01,1260.78960365914,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1994-12-01,1257.5517339462401,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-01-01,1252.94340839732,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-02-01,1249.5274492061599,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-03-01,1246.25923564556,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-04-01,1246.29169812992,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-05-01,1243.3737269250998,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-06-01,1243.3014464249302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-07-01,1250.04169547772,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-08-01,1247.3750262475098,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-09-01,1237.27118744633,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-10-01,1234.6044191533001,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-11-01,1235.95718202892,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1995-12-01,1232.6450416550501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-01-01,1228.8218816729302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-02-01,1231.86864314387,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-03-01,1231.85998605443,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-04-01,1230.93276257475,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-05-01,1231.38472521541,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-06-01,1230.3280387778698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-07-01,1223.32328861965,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-08-01,1222.4732205719802,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-09-01,1222.98323726486,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-10-01,1223.7019932165101,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-11-01,1221.21302338876,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1996-12-01,1222.91434277638,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1997-01-01,1222.89822415027,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1997-02-01,1222.2806774204598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
