date,All Employees: Manufacturing,state,msa,city,title,id,frequency,seasonal_adjustment
2012-01-01,144.91538407215901,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-02-01,145.09928962691,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-03-01,145.204213293488,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-04-01,145.662620106088,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-05-01,145.997282875446,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-06-01,146.067548377087,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-07-01,146.30337621459802,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-08-01,146.260725155156,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-09-01,146.661674643556,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-10-01,146.722472273627,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-11-01,146.797582584748,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2012-12-01,146.91719386553302,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-01-01,147.390708283256,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-02-01,147.321954113252,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-03-01,147.358608005437,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-04-01,146.975133318583,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-05-01,147.042910030169,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-06-01,147.103930294138,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-07-01,147.48899237197,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-08-01,147.351670871161,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-09-01,147.75939089665198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-10-01,147.704363837575,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-11-01,147.929231277304,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2013-12-01,148.043869300259,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-01-01,147.850868591959,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-02-01,147.733138940759,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-03-01,148.377963398501,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-04-01,149.108379832991,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-05-01,149.748610623494,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-06-01,150.185878040583,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-07-01,150.31835858702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-08-01,150.93960046889998,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-09-01,151.169576268058,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-10-01,151.749774852967,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-11-01,152.015317839157,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2014-12-01,152.535771683741,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-01-01,153.121712013255,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-02-01,153.635685761622,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-03-01,153.996273986587,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-04-01,153.65541584640698,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-05-01,154.574740650876,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-06-01,155.372894798573,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-07-01,155.999648725308,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-08-01,156.291570710977,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-09-01,157.212530432435,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-10-01,157.534146015401,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-11-01,157.981395774876,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2015-12-01,158.51022003946198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-01-01,158.828607666887,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-02-01,158.942260391063,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-03-01,159.831099881136,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-04-01,160.52186485604798,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-05-01,160.78442366705798,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-06-01,160.96837981481198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-07-01,161.374183782878,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-08-01,161.825486483363,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-09-01,162.04928245322398,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-10-01,162.21136641914302,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-11-01,162.718341757405,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2016-12-01,163.069938551515,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-01-01,164.365925925364,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-02-01,164.406358439376,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-03-01,165.20792635461,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-04-01,163.604015854886,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-05-01,163.827382534321,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-06-01,164.427838070562,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-07-01,164.860193286928,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-08-01,165.167667035217,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-09-01,165.190036070796,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-10-01,165.633539849553,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-11-01,166.156931815691,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2017-12-01,166.44585265886602,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-01-01,166.912635710666,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-02-01,167.50269846766702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-03-01,168.020796495949,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-04-01,167.003868253573,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-05-01,167.717900354639,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-06-01,168.462964921457,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-07-01,168.65857154804502,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-08-01,169.12772849937,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-09-01,169.512305534015,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-10-01,170.12515788333,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-11-01,170.29092284881,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2018-12-01,170.52896707786698,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-01-01,170.161235826667,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-02-01,170.438532738665,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-03-01,170.964724193895,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-04-01,171.521890907735,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-05-01,171.968174321651,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-06-01,171.94517885725202,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-07-01,172.57446306462,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-08-01,172.49931044347198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-09-01,172.43259218840998,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-10-01,171.58478983725,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-11-01,171.744836194579,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2019-12-01,171.835590335119,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-01-01,171.80494075576198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-02-01,171.595208311807,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-03-01,171.415821402832,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-04-01,154.22939695373,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-05-01,157.90115639663298,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-06-01,162.12852578382402,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-07-01,162.067754626346,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-08-01,161.969200809061,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-09-01,162.12069768080602,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-10-01,162.892471591757,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-11-01,162.120774752185,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2020-12-01,164.27230977275602,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-01-01,163.514035047393,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-02-01,163.95240833945,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-03-01,163.451229809081,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-04-01,165.639136723972,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-05-01,166.640376628567,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-06-01,166.307618056178,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-07-01,166.531111389033,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-08-01,167.028198985579,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-09-01,169.0202432159,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
2021-10-01,170.425386824151,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Manufacturing in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013MFG,Monthly,Seasonally Adjusted
1990-01-01,943.281328050719,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
1990-02-01,940.1540425446871,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
1990-03-01,936.706978036175,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
1990-04-01,922.333206862026,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
1990-05-01,920.105518278852,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
