date,year,month,city,state,housing_median_listing_price,unemployment_rate,housing_active_listing_count,hourly_earnings,housing_median_home_size_in_square_feet,leisure,manufacturing,financial,housing_new_listing_count,government,education,resident_population,housing_median_days_on_market,unemployment_rate_4,housing_median_listing_price_4,housing_active_listing_count_4,hourly_earnings_4,housing_median_home_size_in_square_feet_4,leisure_4,manufacturing_4,financial_4,housing_new_listing_count_4,government_4,education_4,housing_median_days_on_market_4,unemployment_rate_3,housing_median_listing_price_3,housing_active_listing_count_3,hourly_earnings_3,housing_median_home_size_in_square_feet_3,leisure_3,manufacturing_3,financial_3,housing_new_listing_count_3,government_3,education_3,housing_median_days_on_market_3,unemployment_rate_2,housing_median_listing_price_2,housing_active_listing_count_2,hourly_earnings_2,housing_median_home_size_in_square_feet_2,leisure_2,manufacturing_2,financial_2,housing_new_listing_count_2,government_2,education_2,housing_median_days_on_market_2,unemployment_rate_1,housing_median_listing_price_1,housing_active_listing_count_1,hourly_earnings_1,housing_median_home_size_in_square_feet_1,leisure_1,manufacturing_1,financial_1,housing_new_listing_count_1,government_1,education_1,housing_median_days_on_market_1,unemployment_rate_0,housing_median_listing_price_0,housing_active_listing_count_0,hourly_earnings_0,housing_median_home_size_in_square_feet_0,leisure_0,manufacturing_0,financial_0,housing_new_listing_count_0,government_0,education_0,housing_median_days_on_market_0,housing_median_listing_price_s0,housing_active_listing_count_s0,housing_median_home_size_in_square_feet_s0,housing_new_listing_count_s0,housing_median_days_on_market_s0,resident_population_0
2016-09-01,2016,9,New York,NY,12.96453929221076,0.1075373218599655,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,1.6653001505947664,2.172885031746384,0.1075373218599655,12.959726793926773,0.1033572883713019,0.8481228943418666,-0.44113499392410704,0.7615382305373538,-0.2700672863816923,1.0570632597573417,-0.9703109797115711,1.2191958496955,1.0088956684899602,1.7805560449895346,0.1075373218599655,12.966878474563934,0.17822899693042207,0.7287806528760092,-0.42755368660595516,0.7606633653904231,-0.26874604722405915,1.0528880136339598,-0.7639402922129228,1.2201825696483675,1.0008648721668767,1.0351309701515206,0.39634092870235876,12.779732213467533,-0.4757473181755495,0.7692266481686477,0.5080474842000634,-0.02054153821578246,0.9453198666655819,0.318893771103214,0.05853139353346102,0.6625062210551573,-0.07110729995164726,-0.3772533821731375,0.4375985868227009,12.793720411897448,-0.19815420796722147,0.8288928592119384,0.6438605573815823,-0.09526420103209303,0.8914699870205437,0.2943275983148011,0.5700422905014055,0.6569017951779623,-0.079541597812468,-0.8480481662813568,0.4788562449430427,12.818551923022664,0.034377185710201597,0.7007934753612146,0.8430530647144766,-0.12308177194719903,0.9107844678614734,0.3011441032868728,1.1061814899159552,0.6665423041934797,-0.08187774745404988,-1.0834455583354665,12.706696406811568,1.0505296737970762,1.1961670549864256,2.0856301333693894,-0.651883672902932,-0.06855962945948206
2016-10-01,2016,10,New York,NY,12.98287139858573,0.06627966373962337,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,1.6653001505947664,2.055186335719329,0.1075373218599655,12.96453929221076,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,2.172885031746384,0.1075373218599655,12.959726793926773,0.1033572883713019,0.8481228943418666,-0.44113499392410704,0.7615382305373538,-0.2700672863816923,1.0570632597573417,-0.9703109797115711,1.2191958496955,1.0088956684899602,1.7805560449895346,0.1075373218599655,12.966878474563934,0.17822899693042207,0.7287806528760092,-0.42755368660595516,0.7606633653904231,-0.26874604722405915,1.0528880136339598,-0.7639402922129228,1.2201825696483675,1.0008648721668767,1.0351309701515206,0.39634092870235876,12.779732213467533,-0.4757473181755495,0.7692266481686477,0.5080474842000634,-0.02054153821578246,0.9453198666655819,0.318893771103214,0.05853139353346102,0.6625062210551573,-0.07110729995164726,-0.3772533821731375,0.4375985868227009,12.793720411897448,-0.19815420796722147,0.8288928592119384,0.6438605573815823,-0.09526420103209303,0.8914699870205437,0.2943275983148011,0.5700422905014055,0.6569017951779623,-0.079541597812468,-0.8480481662813568,12.692964119000534,1.4101609808475548,1.033191367168603,1.1516491252019945,-0.651883672902932,-0.06855962945948206
2016-11-01,2016,11,New York,NY,12.993279223992792,0.025022005619281574,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,1.6653001505947664,2.133652133070699,0.06627966373962337,12.98287139858573,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,2.055186335719329,0.1075373218599655,12.96453929221076,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,2.172885031746384,0.1075373218599655,12.959726793926773,0.1033572883713019,0.8481228943418666,-0.44113499392410704,0.7615382305373538,-0.2700672863816923,1.0570632597573417,-0.9703109797115711,1.2191958496955,1.0088956684899602,1.7805560449895346,0.1075373218599655,12.966878474563934,0.17822899693042207,0.7287806528760092,-0.42755368660595516,0.7606633653904231,-0.26874604722405915,1.0528880136339598,-0.7639402922129228,1.2201825696483675,1.0008648721668767,1.0351309701515206,0.39634092870235876,12.779732213467533,-0.4757473181755495,0.7692266481686477,0.5080474842000634,-0.02054153821578246,0.9453198666655819,0.318893771103214,0.05853139353346102,0.6625062210551573,-0.07110729995164726,-0.3772533821731375,12.721431976496707,1.3210077761321035,1.0724262549765973,1.6745269309914486,-0.0633901927676579,-0.06855962945948206
2016-12-01,2016,12,New York,NY,12.983101310070822,-0.016235652501060578,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,1.6653001505947664,2.761378511881658,0.025022005619281574,12.993279223992792,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,2.133652133070699,0.06627966373962337,12.98287139858573,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,2.055186335719329,0.1075373218599655,12.96453929221076,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,2.172885031746384,0.1075373218599655,12.959726793926773,0.1033572883713019,0.8481228943418666,-0.44113499392410704,0.7615382305373538,-0.2700672863816923,1.0570632597573417,-0.9703109797115711,1.2191958496955,1.0088956684899602,1.7805560449895346,0.1075373218599655,12.966878474563934,0.17822899693042207,0.7287806528760092,-0.42755368660595516,0.7606633653904231,-0.26874604722405915,1.0528880136339598,-0.7639402922129228,1.2201825696483675,1.0008648721668767,1.0351309701515206,12.757080058928997,0.9137274769604281,1.1342966549815114,1.6716852037860712,-0.3772533821731375,-0.06855962945948206
2017-01-01,2017,1,New York,NY,12.969212197910155,-0.057493310621402366,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,1.6638159511887276,3.075241701287138,-0.016235652501060578,12.983101310070822,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,2.761378511881658,0.025022005619281574,12.993279223992792,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,2.133652133070699,0.06627966373962337,12.98287139858573,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,2.055186335719329,0.1075373218599655,12.96453929221076,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,2.172885031746384,0.1075373218599655,12.959726793926773,0.1033572883713019,0.8481228943418666,-0.44113499392410704,0.7615382305373538,-0.2700672863816923,1.0570632597573417,-0.9703109797115711,1.2191958496955,1.0088956684899602,1.7805560449895346,12.784111958977412,0.5388959258169884,1.188621884254119,1.4282439065254011,-0.6126507742272471,-0.06855962945948206
2017-02-01,2017,2,New York,NY,13.010313873595706,-0.09875096874174415,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,1.6638159511887276,2.5652140185032337,-0.057493310621402366,12.969212197910155,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,3.075241701287138,-0.016235652501060578,12.983101310070822,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,2.761378511881658,0.025022005619281574,12.993279223992792,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,2.133652133070699,0.06627966373962337,12.98287139858573,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,2.055186335719329,0.1075373218599655,12.96453929221076,0.03578268649405464,0.7882713534252611,-0.4667885744139495,0.7843835405942519,-0.2765520257029179,1.0508516540060107,-0.7108565026540217,1.2194837706770119,1.0181855571487486,2.172885031746384,12.80765263256463,0.31649802820153966,1.1056250061987463,1.514442965088518,-1.0049797609840967,-0.06855962945948206
2017-03-01,2017,3,New York,NY,13.036805489042683,-0.09875096874174415,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,1.6638159511887276,0.4466374900162464,-0.09875096874174415,13.010313873595706,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,2.5652140185032337,-0.057493310621402366,12.969212197910155,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,3.075241701287138,-0.016235652501060578,12.983101310070822,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,2.761378511881658,0.025022005619281574,12.993279223992792,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,2.133652133070699,0.06627966373962337,12.98287139858573,-0.01641708130464293,0.9087692269364943,-0.487915052464408,0.763258695784832,-0.2706190078492299,1.0489027135620186,-0.9014213426997392,1.2168055729704856,1.0176570709762924,2.055186335719329,12.818551923022664,0.11598416995397016,0.9501944891132303,1.2103781541131289,-1.1619113556868363,-0.06855962945948206
2017-04-01,2017,4,New York,NY,13.071356357825708,-0.09875096874174415,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,1.6638159511887276,0.0935414019350819,-0.09875096874174415,13.036805489042683,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,0.4466374900162464,-0.09875096874174415,13.010313873595706,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,2.5652140185032337,-0.057493310621402366,12.969212197910155,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,3.075241701287138,-0.016235652501060578,12.983101310070822,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,2.761378511881658,0.025022005619281574,12.993279223992792,-0.15102324456188232,0.808876244764385,-0.5467673841763995,0.8024723746612246,-0.2741373234051056,1.051034674688663,-0.9506282262796191,1.2106893941611858,1.0240416825634304,2.133652133070699,12.818551923022664,0.034377185710201597,0.8430530647144766,1.1061814899159552,-1.0834455583354665,-0.06855962945948206
2017-05-01,2017,5,New York,NY,13.110290796170059,-0.09875096874174415,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,1.6638159511887276,-0.024157294091972942,-0.09875096874174415,13.071356357825708,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,0.0935414019350819,-0.09875096874174415,13.036805489042683,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,0.4466374900162464,-0.09875096874174415,13.010313873595706,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,2.5652140185032337,-0.057493310621402366,12.969212197910155,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,3.075241701287138,-0.016235652501060578,12.983101310070822,-0.39905699168339137,0.7641897767197355,-0.5844932378379325,0.8097733112816589,-0.2732777449119786,1.0530802212671646,-1.419137402667447,1.2141157235027769,1.0335736358693701,2.761378511881658,12.793720411897448,-0.19815420796722147,0.6438605573815823,0.5700422905014055,-0.8480481662813568,-0.06855962945948206
2017-06-01,2017,6,New York,NY,13.112838156179258,-0.09875096874174415,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,1.6638159511887276,0.0935414019350819,-0.09875096874174415,13.110290796170059,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,-0.024157294091972942,-0.09875096874174415,13.071356357825708,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,0.0935414019350819,-0.09875096874174415,13.036805489042683,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,0.4466374900162464,-0.09875096874174415,13.010313873595706,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,2.5652140185032337,-0.057493310621402366,12.969212197910155,-0.574402488855337,0.9442240994765319,-0.6146739207671589,0.848023806108973,-0.2749959710119274,1.0587652644357823,-0.9931546595042848,1.2252253030983533,1.0456510689672722,3.075241701287138,12.779732213467533,-0.4757473181755495,0.5080474842000634,0.05853139353346102,-0.3772533821731375,-0.06855962945948206
2017-07-01,2017,7,New York,NY,13.10011776845701,-0.057493310621402366,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,1.6638159511887276,0.6428019833946711,-0.09875096874174415,13.112838156179258,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,0.0935414019350819,-0.09875096874174415,13.110290796170059,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,-0.024157294091972942,-0.09875096874174415,13.071356357825708,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,0.0935414019350819,-0.09875096874174415,13.036805489042683,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,0.4466374900162464,-0.09875096874174415,13.010313873595706,-0.49561540744323507,0.9127510098017712,-0.521113803686557,0.8727264962564188,-0.27776193759122136,1.067286241068042,-0.7413062831366737,1.2250528011072637,1.0541657017218589,2.5652140185032337,12.966878474563934,0.17822899693042207,-0.42755368660595516,-0.7639402922129228,1.0351309701515206,1.6653001505947664
2017-08-01,2017,8,New York,NY,13.08049917330563,-0.057493310621402366,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.6638159511887276,1.1135967675028906,-0.057493310621402366,13.10011776845701,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,0.6428019833946711,-0.09875096874174415,13.112838156179258,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,0.0935414019350819,-0.09875096874174415,13.110290796170059,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,-0.024157294091972942,-0.09875096874174415,13.071356357825708,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,0.0935414019350819,-0.09875096874174415,13.036805489042683,-0.3878944495815162,0.9462652757235473,-0.4728247109997948,0.867684320089239,-0.27857162147079545,1.0736094162609493,-0.4285846025285502,1.225552876329546,1.0583904698946196,0.4466374900162464,12.959726793926773,0.1033572883713019,-0.44113499392410704,-0.9703109797115711,1.7805560449895346,1.6653001505947664
2017-09-01,2017,9,New York,NY,13.091904169919621,-0.09875096874174415,-0.10178188022937842,1.0237776137763166,-0.31286709147489483,0.972957876900986,-0.29370752029307834,1.0902022826454285,-0.6965465006068849,1.21173800438457,1.0989332759117512,1.6638159511887276,1.348994159557,-0.057493310621402366,13.08049917330563,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.1135967675028906,-0.057493310621402366,13.10011776845701,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,0.6428019833946711,-0.09875096874174415,13.112838156179258,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,0.0935414019350819,-0.09875096874174415,13.110290796170059,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,-0.024157294091972942,-0.09875096874174415,13.071356357825708,-0.29385935112026157,1.0438996646395478,-0.43358982319180045,0.8966204093356448,-0.2794268456741346,1.0704974819882869,-0.31758034185467415,1.2186462442693409,1.0569852338273986,0.0935414019350819,12.96453929221076,0.03578268649405464,-0.4667885744139495,-0.7108565026540217,2.172885031746384,1.6653001505947664
2017-10-01,2017,10,New York,NY,13.099153090626,-0.09875096874174415,-0.1315987153499927,1.163438727370689,-0.3551200475758118,0.9966514504934115,-0.29567093009064016,1.0922857044418037,-0.6726746165909978,1.2194192747774406,1.1103456341334272,1.6638159511887276,1.348994159557,-0.09875096874174415,13.091904169919621,-0.10178188022937842,1.0237776137763166,-0.31286709147489483,0.972957876900986,-0.29370752029307834,1.0902022826454285,-0.6965465006068849,1.21173800438457,1.0989332759117512,1.348994159557,-0.057493310621402366,13.08049917330563,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.1135967675028906,-0.057493310621402366,13.10011776845701,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,0.6428019833946711,-0.09875096874174415,13.112838156179258,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,0.0935414019350819,-0.09875096874174415,13.110290796170059,-0.07834951549905478,0.9766731620570746,-0.3777555597727316,0.9478333711361366,-0.2725849444250235,1.0777253244529281,-0.13764601608492347,1.2195134632091753,1.071919244278174,-0.024157294091972942,12.98287139858573,-0.01641708130464293,-0.487915052464408,-0.9014213426997392,2.055186335719329,1.6653001505947664
2017-11-01,2017,11,New York,NY,13.091904169919621,-0.09875096874174415,-0.2798338922309519,1.0637925118479399,-0.43358982319180045,1.00412389560329,-0.2942522117865178,1.0941571721848529,-0.9630164059342271,1.2076957993392308,1.1171432352978228,1.6638159511887276,1.3097612608813152,-0.09875096874174415,13.099153090626,-0.1315987153499927,1.163438727370689,-0.3551200475758118,0.9966514504934115,-0.29567093009064016,1.0922857044418037,-0.6726746165909978,1.2194192747774406,1.1103456341334272,1.348994159557,-0.09875096874174415,13.091904169919621,-0.10178188022937842,1.0237776137763166,-0.31286709147489483,0.972957876900986,-0.29370752029307834,1.0902022826454285,-0.6965465006068849,1.21173800438457,1.0989332759117512,1.348994159557,-0.057493310621402366,13.08049917330563,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.1135967675028906,-0.057493310621402366,13.10011776845701,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,0.6428019833946711,-0.09875096874174415,13.112838156179258,-0.03243566460717475,0.9892738456238711,-0.3249393646465854,0.9587735625166853,-0.2771849900043082,1.0893211706429644,-0.38651040695054856,1.2268811630591732,1.0867598769210405,0.0935414019350819,12.993279223992792,-0.15102324456188232,-0.5467673841763995,-0.9506282262796191,2.133652133070699,1.6653001505947664
2017-12-01,2017,12,New York,NY,13.081333027846338,-0.1400086268620863,-0.5171799749849093,1.1098732379279568,-0.4516982329493363,1.0030132442148574,-0.2972318966449355,1.0977958407975168,-1.3530233110437861,1.214747210193959,1.127766131449192,1.6638159511887276,2.133652133070699,-0.09875096874174415,13.091904169919621,-0.2798338922309519,1.0637925118479399,-0.43358982319180045,1.00412389560329,-0.2942522117865178,1.0941571721848529,-0.9630164059342271,1.2076957993392308,1.1171432352978228,1.3097612608813152,-0.09875096874174415,13.099153090626,-0.1315987153499927,1.163438727370689,-0.3551200475758118,0.9966514504934115,-0.29567093009064016,1.0922857044418037,-0.6726746165909978,1.2194192747774406,1.1103456341334272,1.348994159557,-0.09875096874174415,13.091904169919621,-0.10178188022937842,1.0237776137763166,-0.31286709147489483,0.972957876900986,-0.29370752029307834,1.0902022826454285,-0.6965465006068849,1.21173800438457,1.0989332759117512,1.348994159557,-0.057493310621402366,13.08049917330563,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.1135967675028906,-0.057493310621402366,13.10011776845701,-0.048634560225093854,1.0743487791755897,-0.2826864085456684,0.9534001070909964,-0.2830738298154153,1.0813144854555348,-0.5762918848768528,1.2384338965605022,1.0813989282301215,0.6428019833946711,12.983101310070822,-0.39905699168339137,-0.5844932378379325,-1.419137402667447,2.761378511881658,1.6653001505947664
2018-01-01,2018,1,New York,NY,13.081520549333723,-0.1400086268620863,-0.6927249164825946,1.144082955472077,-0.46980664270687217,1.0178167718422442,-0.29230084992734956,1.0942413969869016,-0.9352908321780945,1.2124766456738185,1.1338347518243783,1.6591445379272363,2.5652140185032337,-0.1400086268620863,13.081333027846338,-0.5171799749849093,1.1098732379279568,-0.4516982329493363,1.0030132442148574,-0.2972318966449355,1.0977958407975168,-1.3530233110437861,1.214747210193959,1.127766131449192,2.133652133070699,-0.09875096874174415,13.091904169919621,-0.2798338922309519,1.0637925118479399,-0.43358982319180045,1.00412389560329,-0.2942522117865178,1.0941571721848529,-0.9630164059342271,1.2076957993392308,1.1171432352978228,1.3097612608813152,-0.09875096874174415,13.099153090626,-0.1315987153499927,1.163438727370689,-0.3551200475758118,0.9966514504934115,-0.29567093009064016,1.0922857044418037,-0.6726746165909978,1.2194192747774406,1.1103456341334272,1.348994159557,-0.09875096874174415,13.091904169919621,-0.10178188022937842,1.0237776137763166,-0.31286709147489483,0.972957876900986,-0.29370752029307834,1.0902022826454285,-0.6965465006068849,1.21173800438457,1.0989332759117512,1.348994159557,-0.057493310621402366,13.08049917330563,-0.04116337147049809,0.9821246114916682,-0.30833998903551085,0.9840468956308591,-0.2876151887149779,1.0866441247703154,-0.6562626963300752,1.2211101979264645,1.0906117109504503,1.1135967675028906,12.969212197910155,-0.574402488855337,-0.6146739207671589,-0.9931546595042848,3.075241701287138,1.6638159511887276
