date,year,month,city,state,housing_median_listing_price,education,financial,hourly_earnings,resident_population,government,manufacturing,housing_active_listing_count,unemployment_rate,housing_median_home_size_in_square_feet,housing_new_listing_count,housing_median_days_on_market,leisure
2020-03-01,2020,3,Atlanta,GA,329950.0,1.660483242547794e-09,8.032970502016521e-10,29.538034649126395,6087.762,1.5019066124448548e-09,7.597625940995797e-10,1.5166812488327286e-07,3.6,2478.0,8.047244149100506e-08,48.5,1.308633466224803e-09
2020-04-01,2020,4,Atlanta,GA,325450.0,1.4544283399747757e-09,7.837661317234775e-10,31.133648396981002,6087.762,1.4611675362334668e-09,6.835875811055316e-10,1.6645420468135573e-07,12.9,2424.0,6.299153659782792e-08,48.5,7.471717200552431e-10
2020-05-01,2020,5,Atlanta,GA,334848.0,1.5080840413870628e-09,7.820291399621978e-10,30.3773108292241,6087.762,1.4565931787892753e-09,6.998618401349464e-10,1.6278871067865351e-07,10.4,2437.0,7.277800668001228e-08,56.0,8.780870155824743e-10
2020-06-01,2020,6,Atlanta,GA,347000.0,1.5467638662550494e-09,7.837840887899989e-10,30.120098028998605,6087.762,1.4504721737343112e-09,7.185987169619785e-10,1.46043563952887e-07,9.0,2457.5,7.27248193426091e-08,52.0,9.966510202164323e-10
2020-07-01,2020,7,Atlanta,GA,356508.0,1.5480375373001772e-09,7.8372446438737e-10,30.1021246663621,6087.762,1.4590976144058272e-09,7.18329362290548e-10,1.3063253294031682e-07,8.4,2475.5,6.81684374384037e-08,49.0,1.0096265921006798e-09
2020-08-01,2020,8,Atlanta,GA,365000.0,1.5602612384323448e-09,7.846349906590852e-10,30.498115385241103,6087.762,1.4645764352134263e-09,7.178925443628558e-10,1.214887431850875e-07,7.4,2448.0,6.978178667296671e-08,44.0,1.023734567583424e-09
2020-09-01,2020,9,Atlanta,GA,369000.0,1.566963816836221e-09,7.870341742752216e-10,30.258052243063396,6087.762,1.4562943873950875e-09,7.185640206322747e-10,1.1324470588759523e-07,7.0,2396.5,6.40907415708269e-08,42.0,1.0420175600652126e-09
2020-10-01,2020,10,Atlanta,GA,369000.0,1.5736379408794128e-09,7.946131740711315e-10,30.3184340058854,6087.762,1.4537801594680228e-09,7.219847372490013e-10,1.0988947135307822e-07,5.8,2361.0,6.214053919937711e-08,43.0,1.0621395182983114e-09
2020-11-01,2020,11,Atlanta,GA,359950.0,1.5758667564179257e-09,7.920974687434085e-10,30.812048349064103,6087.762,1.446801026733222e-09,7.185643622340613e-10,1.0032904745485735e-07,5.7,2295.0,5.21058615426446e-08,46.0,1.0681748759489397e-09
2020-12-01,2020,12,Atlanta,GA,354950.0,1.5839135415185212e-09,8.011638821060896e-10,30.582132351900395,6087.762,1.4508582847095734e-09,7.281005638235496e-10,8.891593130375922e-08,5.6,2250.0,4.253214081007295e-08,52.0,1.084386859233894e-09
2016-07-01,2016,7,New York,NY,428000.0,2.5836973663426504e-10,1.0626190648517391e-10,30.4262789605691,19336.456,1.8382623600916684e-10,5.0858830821442715e-11,1.1478487367320708e-08,4.9,1940.0,2.6899506232184548e-09,70.0,1.242845354981453e-10
2016-08-01,2016,8,New York,NY,424950.0,2.59129176957556e-10,1.0641464257480599e-10,30.886148792599602,19336.456,1.8375543214246267e-10,5.083563906213806e-11,1.1173364420240293e-08,4.9,1935.5,2.307094631596248e-09,79.5,1.2430334973014523e-10
2016-09-01,2016,9,New York,NY,427000.0,2.600076846126547e-10,1.0618741372535415e-10,30.655518650832402,19336.456,1.837760924308627e-10,5.072181219542547e-11,1.089797920372302e-08,4.9,1927.0,2.788430921641508e-09,84.5,1.2479464483434408e-10
2016-10-01,2016,10,New York,NY,434900.0,2.599577077867562e-10,1.0611611887624952e-10,31.1198415609019,19336.456,1.8358391353261584e-10,5.082595467501978e-11,1.0685250693927154e-08,4.8,1920.0,2.434897715504817e-09,83.0,1.2434034884072528e-10
2016-11-01,2016,11,New York,NY,439450.0,2.605614749964769e-10,1.0619410886680546e-10,30.734916924258,19336.456,1.8314503611061378e-10,5.0764197553261524e-11,1.0136693301306608e-08,4.7,1900.5,2.343609798427268e-09,84.0,1.251836505250366e-10
2016-12-01,2016,12,New York,NY,435000.0,2.6146287373814966e-10,1.062689376975685e-10,30.562723421761998,19336.456,1.8339089854126756e-10,5.077928576602065e-11,9.12588709221156e-09,4.6,1888.0,1.4744381758282977e-09,92.0,1.2534065931190588e-10
2017-01-01,2017,1,New York,NY,429000.0,2.6291329977801413e-10,1.0660191341588885e-10,31.256462308756,19325.115,1.8440433249000036e-10,5.080870770250528e-11,8.421180926903156e-09,4.5,1878.0,2.2673742482821335e-09,96.0,1.2631136942857348e-10
2017-02-01,2017,2,New York,NY,447000.0,2.637194399187214e-10,1.0691398810377911e-10,31.135184844176504,19325.115,1.8439193976644013e-10,5.0760099588432144e-11,8.742637065745403e-09,4.4,1909.0,2.735148353769819e-09,89.5,1.268432317380799e-10
2017-03-01,2017,3,New York,NY,459000.0,2.641194284217382e-10,1.071455698824841e-10,31.264327716396497,19325.115,1.8442786569372898e-10,5.074587049156736e-11,9.182145200403855e-09,4.4,1925.0,3.3159863425744322e-09,62.5,1.2673467095197896e-10
2017-04-01,2017,4,New York,NY,475136.0,2.639863848444511e-10,1.070315975106788e-10,31.640549157184896,19325.115,1.839316860188528e-10,5.073084108523063e-11,9.565814186806522e-09,4.4,1938.0,3.5221616592111846e-09,58.0,1.273576806388923e-10
2017-05-01,2017,5,New York,NY,494000.0,2.6540029259985326e-10,1.0729631208256643e-10,31.3815005582071,19325.115,1.8399398793502013e-10,5.0851078227242256e-11,1.04451075734845e-08,4.4,1956.5,3.856365196662695e-09,56.5,1.2846032346755968e-10
2017-06-01,2017,6,New York,NY,495260.0,2.6680535962173516e-10,1.0772100167353173e-10,31.4300556562525,19325.115,1.8452329120241448e-10,5.0770238660367736e-11,1.063243890956843e-08,4.4,1974.0,3.3941334383964274e-09,58.0,1.2869587171835221e-10
2017-07-01,2017,7,New York,NY,489000.0,2.6629780092172035e-10,1.0742776254276787e-10,31.7578808665208,19325.115,1.8535325166688584e-10,5.0666750281498806e-11,1.056634641895302e-08,4.5,1988.0,3.041640155114238e-09,65.0,1.285801783102384e-10
2017-08-01,2017,8,New York,NY,479500.0,2.6717003982767557e-10,1.0762295677900495e-10,31.4025070107843,19325.115,1.8410869902806547e-10,5.0586942053485656e-11,1.0596829328670819e-08,4.5,1979.5,2.893105249580234e-09,71.0,1.2924002028026174e-10
2017-09-01,2017,9,New York,NY,485000.0,2.679579008831267e-10,1.0775327177178836e-10,31.563011446840896,19325.115,1.8343539083617726e-10,5.04798775825927e-11,1.0349502083915038e-08,4.4,1978.0,2.8182835620910903e-09,74.0,1.2900126769596315e-10
2017-10-01,2017,10,New York,NY,488528.5,2.690383890648005e-10,1.0782957560818032e-10,32.1011774144058,19325.115,1.8398722133951775e-10,5.0445373316298714e-11,1.0227847562404911e-08,4.4,1964.0,2.8626223398624343e-09,74.0,1.2951140317902633e-10
2017-11-01,2017,11,New York,NY,485000.0,2.6968196575413995e-10,1.0789811677863694e-10,31.717203661004895,19325.115,1.831449945956224e-10,5.047030536778505e-11,9.623038921867663e-09,4.4,1938.0,2.323351955218456e-09,73.5,1.2967228897284384e-10
2017-12-01,2017,12,New York,NY,479900.0,2.706877100117029e-10,1.0803138041972408e-10,31.894769755809,19325.115,1.836515753306056e-10,5.041794144459659e-11,8.654652303605391e-09,4.3,1932.0,1.598967173379114e-09,84.0,1.296483760463981e-10
2018-01-01,2018,1,New York,NY,479990.0,2.7226713749884257e-10,1.0830091248623426e-10,32.0265924605579,19289.42,1.8416817333549303e-10,5.0691687993974396e-11,7.967825353779665e-09,4.3,1926.0,2.383645866236426e-09,89.5,1.3044855635754194e-10
2018-02-01,2018,2,New York,NY,499950.0,2.741251900721996e-10,1.0865793817177138e-10,32.0889782126238,19289.42,1.8465149964479672e-10,5.074437489279051e-11,8.477213317712348e-09,4.2,1910.0,2.9147692028095645e-09,82.0,1.3070559033556335e-10
2018-03-01,2018,3,New York,NY,520000.0,2.743035633752706e-10,1.0875713501860076e-10,32.2998820111334,19289.42,1.8455164752603486e-10,5.070918820236684e-11,8.952186941630983e-09,4.1,1900.0,3.19119855741636e-09,58.0,1.3097667254057425e-10
2018-04-01,2018,4,New York,NY,534450.0,2.754338213990578e-10,1.0888715161800789e-10,32.5412153487923,19289.42,1.8458818847773575e-10,5.068941900829923e-11,9.705958518456973e-09,4.1,1917.5,3.9675414827535926e-09,56.0,1.3097224846393223e-10
2018-05-01,2018,5,New York,NY,549000.0,2.761480734312486e-10,1.090541988349035e-10,32.2448754496301,19289.42,1.8528403739975367e-10,5.0672341528335184e-11,1.0598920077768947e-08,4.0,1923.0,4.062842732023274e-09,51.5,1.3078258082264144e-10
2018-06-01,2018,6,New York,NY,549000.0,2.7689757658456543e-10,1.0955584233837381e-10,32.3974992225041,19289.42,1.8619404334281854e-10,5.065954988896747e-11,1.1107611395142643e-08,3.9,1944.0,3.5863364856748654e-09,53.0,1.3104412559840752e-10
2018-07-01,2018,7,New York,NY,549000.0,2.7761736300633034e-10,1.0945100078919275e-10,32.827437703761504,19289.42,1.8403444248556027e-10,5.055857111109685e-11,1.1197757459875805e-08,3.8,1959.0,3.2508315028658108e-09,62.5,1.3092838044787555e-10
