date,year,month,city,state,housing_median_listing_price,education,financial,hourly_earnings,resident_population,government,manufacturing,housing_active_listing_count,unemployment_rate,housing_median_home_size_in_square_feet,housing_new_listing_count,housing_median_days_on_market,leisure,housing_active_listing_count_4,hourly_earnings_4,unemployment_rate_4,financial_4,housing_new_listing_count_4,leisure_4,housing_median_days_on_market_4,manufacturing_4,education_4,housing_median_home_size_in_square_feet_4,housing_median_listing_price_4,government_4,housing_active_listing_count_3,hourly_earnings_3,unemployment_rate_3,financial_3,housing_new_listing_count_3,leisure_3,housing_median_days_on_market_3,manufacturing_3,education_3,housing_median_home_size_in_square_feet_3,housing_median_listing_price_3,government_3,housing_active_listing_count_2,hourly_earnings_2,unemployment_rate_2,financial_2,housing_new_listing_count_2,leisure_2,housing_median_days_on_market_2,manufacturing_2,education_2,housing_median_home_size_in_square_feet_2,housing_median_listing_price_2,government_2,housing_active_listing_count_1,hourly_earnings_1,unemployment_rate_1,financial_1,housing_new_listing_count_1,leisure_1,housing_median_days_on_market_1,manufacturing_1,education_1,housing_median_home_size_in_square_feet_1,housing_median_listing_price_1,government_1,housing_active_listing_count_0,hourly_earnings_0,unemployment_rate_0,financial_0,housing_new_listing_count_0,leisure_0,housing_median_days_on_market_0,manufacturing_0,education_0,housing_median_home_size_in_square_feet_0,housing_median_listing_price_0,government_0,housing_median_listing_price_s0,housing_active_listing_count_s0,housing_new_listing_count_s0,housing_median_days_on_market_s0,housing_median_home_size_in_square_feet_s0,resident_population_0
2020-09-01,2020,9,Atlanta,GA,369000.0,-0.5588138673116325,-0.5483085780556958,0.685123617464644,-0.068559629459482,-0.4577040313240569,-0.6013848433343609,-0.7118162195107618,0.973948142387146,0.9501944891132303,-0.6391400246897075,-1.1619113556868363,-0.7227079531651148,-0.7011733468315188,0.7474231454730915,1.1389787748685138,-0.5485893356851715,-0.6220522390748905,-0.7246971107496284,-1.0049797609840967,-0.6014750722603863,-0.5591027876372598,1.1056250061987465,365000.0,-0.4557180905950334,-0.6893689133168531,0.6446583700973464,1.551555356071933,-0.5486958874288158,-0.6268964399812715,-0.7262320337914435,-0.6126507742272471,-0.6014163753052156,-0.5596297006397897,1.188621884254119,356508.0,-0.4570318494174275,-0.6694736077761393,0.6493226929868217,1.7991013047939846,-0.5486889100529165,-0.6132155648940193,-0.727643753303589,-0.3772533821731375,-0.6013801810511072,-0.5596846033102137,1.1342966549815114,347000.0,-0.4591001318411789,-0.6478559878932468,0.7160727817610388,2.376708518478772,-0.5488942779411561,-0.6130558659630397,-0.740543309506046,-0.0633901927676579,-0.6038979294067344,-0.5613519299601498,1.0724262549765973,334848.0,-0.4576323845511554,-0.643123914933175,0.912352281641249,3.40814997148732,-0.5486910114274821,-0.6424404692632859,-0.7547866645413995,-0.651883672902932,-0.6060847660545178,-0.5636648044674942,1.033191367168603,325450.0,-0.4565355057408911,320000.0,-0.5910003894828335,-0.5934928269968577,-0.1026230914433428,1.255019386698417,-0.0764813360327083
2020-10-01,2020,10,Atlanta,GA,369000.0,-0.5585261735353507,-0.5474216671906061,0.7007934753612146,-0.068559629459482,-0.4583069145423051,-0.6009251880931842,-0.7161477542517224,0.4788562449430427,0.8430530647144766,-0.6449956521589595,-1.0834455583354663,-0.7205187193252771,-0.7118162195107618,0.685123617464644,0.973948142387146,-0.5483085780556958,-0.6391400246897075,-0.7227079531651148,-1.1619113556868363,-0.6013848433343609,-0.5588138673116325,0.9501944891132303,369000.0,-0.4577040313240569,-0.7011733468315188,0.7474231454730915,1.1389787748685138,-0.5485893356851715,-0.6220522390748905,-0.7246971107496284,-1.0049797609840967,-0.6014750722603863,-0.5591027876372598,1.1056250061987465,365000.0,-0.4557180905950334,-0.6893689133168531,0.6446583700973464,1.551555356071933,-0.5486958874288158,-0.6268964399812715,-0.7262320337914435,-0.6126507742272471,-0.6014163753052156,-0.5596297006397897,1.188621884254119,356508.0,-0.4570318494174275,-0.6694736077761393,0.6493226929868217,1.7991013047939846,-0.5486889100529165,-0.6132155648940193,-0.727643753303589,-0.3772533821731375,-0.6013801810511072,-0.5596846033102137,1.1342966549815114,347000.0,-0.4591001318411789,-0.6478559878932468,0.7160727817610388,2.376708518478772,-0.5488942779411561,-0.6130558659630397,-0.740543309506046,-0.0633901927676579,-0.6038979294067344,-0.5613519299601498,1.0724262549765973,334848.0,-0.4576323845511554,322450.0,-0.5927166092926549,-0.5971314345329113,-0.2987875848217676,1.2565284208448784,-0.0764813360327083
2020-11-01,2020,11,Atlanta,GA,359950.0,-0.5584300985516133,-0.5477160604415104,0.8288928592119384,-0.068559629459482,-0.4599804310753311,-0.6013847974319758,-0.728490053374909,0.4375985868227009,0.6438605573815823,-0.6751255171371106,-0.8480481662813568,-0.7198620829755134,-0.7161477542517224,0.7007934753612146,0.4788562449430427,-0.5474216671906061,-0.6449956521589595,-0.7205187193252771,-1.0834455583354663,-0.6009251880931842,-0.5585261735353507,0.8430530647144766,369000.0,-0.4583069145423051,-0.7118162195107618,0.685123617464644,0.973948142387146,-0.5483085780556958,-0.6391400246897075,-0.7227079531651148,-1.1619113556868363,-0.6013848433343609,-0.5588138673116325,0.9501944891132303,369000.0,-0.4577040313240569,-0.7011733468315188,0.7474231454730915,1.1389787748685138,-0.5485893356851715,-0.6220522390748905,-0.7246971107496284,-1.0049797609840967,-0.6014750722603863,-0.5591027876372598,1.1056250061987465,365000.0,-0.4557180905950334,-0.6893689133168531,0.6446583700973464,1.551555356071933,-0.5486958874288158,-0.6268964399812715,-0.7262320337914435,-0.6126507742272471,-0.6014163753052156,-0.5596297006397897,1.188621884254119,356508.0,-0.4570318494174275,-0.6694736077761393,0.6493226929868217,1.7991013047939846,-0.5486889100529165,-0.6132155648940193,-0.727643753303589,-0.3772533821731375,-0.6013801810511072,-0.5596846033102137,1.1342966549815114,347000.0,-0.4591001318411789,325000.0,-0.6095285584500897,-0.6355268901745512,-0.0633901927676579,1.2293658062085746,-0.0764813360327083
2020-12-01,2020,12,Atlanta,GA,354950.0,-0.5580832350564884,-0.5466550892401264,0.7692266481686477,-0.068559629459482,-0.4590075468273616,-0.6001033802517005,-0.7432241378636458,0.3963409287023587,0.5080474842000634,-0.7038713247134385,-0.3772533821731375,-0.7180982475670925,-0.728490053374909,0.8288928592119384,0.4375985868227009,-0.5477160604415104,-0.6751255171371106,-0.7198620829755134,-0.8480481662813568,-0.6013847974319758,-0.5584300985516133,0.6438605573815823,359950.0,-0.4599804310753311,-0.7161477542517224,0.7007934753612146,0.4788562449430427,-0.5474216671906061,-0.6449956521589595,-0.7205187193252771,-1.0834455583354663,-0.6009251880931842,-0.5585261735353507,0.8430530647144766,369000.0,-0.4583069145423051,-0.7118162195107618,0.685123617464644,0.973948142387146,-0.5483085780556958,-0.6391400246897075,-0.7227079531651148,-1.1619113556868363,-0.6013848433343609,-0.5588138673116325,0.9501944891132303,369000.0,-0.4577040313240569,-0.7011733468315188,0.7474231454730915,1.1389787748685138,-0.5485893356851715,-0.6220522390748905,-0.7246971107496284,-1.0049797609840967,-0.6014750722603863,-0.5591027876372598,1.1056250061987465,365000.0,-0.4557180905950334,-0.6893689133168531,0.6446583700973464,1.551555356071933,-0.5486958874288158,-0.6268964399812715,-0.7262320337914435,-0.6126507742272471,-0.6014163753052156,-0.5596297006397897,1.188621884254119,356508.0,-0.4570318494174275,319950.0,-0.626789993748192,-0.6782669518293896,0.5251032873676164,1.1312785866885888,-0.0764813360327083
2016-07-01,2016,7,New York,NY,428000.0,-0.5909841224425224,-0.6009119391291472,0.7287806528760092,1.6653001505947664,-0.6668980617151946,-0.6762340920793376,-0.8109449893750812,0.1075373218599655,-0.4275536866059551,-0.805923107109283,1.0351309701515206,-0.7931281297184417,-0.7432241378636458,0.7692266481686477,0.3963409287023587,-0.5466550892401264,-0.7038713247134385,-0.7180982475670925,-0.3772533821731375,-0.6001033802517005,-0.5580832350564884,0.5080474842000634,354950.0,-0.4590075468273616,-0.728490053374909,0.8288928592119384,0.4375985868227009,-0.5477160604415104,-0.6751255171371106,-0.7198620829755134,-0.8480481662813568,-0.6013847974319758,-0.5584300985516133,0.6438605573815823,359950.0,-0.4599804310753311,-0.7161477542517224,0.7007934753612146,0.4788562449430427,-0.5474216671906061,-0.6449956521589595,-0.7205187193252771,-1.0834455583354663,-0.6009251880931842,-0.5585261735353507,0.8430530647144766,369000.0,-0.4583069145423051,-0.7118162195107618,0.685123617464644,0.973948142387146,-0.5483085780556958,-0.6391400246897075,-0.7227079531651148,-1.1619113556868363,-0.6013848433343609,-0.5588138673116325,0.9501944891132303,369000.0,-0.4577040313240569,-0.7011733468315188,0.7474231454730915,1.1389787748685138,-0.5485893356851715,-0.6220522390748905,-0.7246971107496284,-1.0049797609840967,-0.6014750722603863,-0.5591027876372598,1.1056250061987465,365000.0,-0.4557180905950334,319450.0,-0.6518556481098011,-0.6289725260840064,0.760500679421726,1.0965708013199784,-0.068559629459482
2016-08-01,2016,8,New York,NY,424950.0,-0.5908801426229922,-0.6008551678131961,0.8481228943418666,1.6653001505947664,-0.666951988526182,-0.6762439905483542,-0.8121961498118375,0.1075373218599655,-0.441134993924107,-0.8095744147095097,1.7805560449895346,-0.7931216280080862,-0.8109449893750812,0.7287806528760092,0.1075373218599655,-0.6009119391291472,-0.805923107109283,-0.7931281297184417,1.0351309701515206,-0.6762340920793376,-0.5909841224425224,-0.4275536866059551,428000.0,-0.6668980617151946,-0.7432241378636458,0.7692266481686477,0.3963409287023587,-0.5466550892401264,-0.7038713247134385,-0.7180982475670925,-0.3772533821731375,-0.6001033802517005,-0.5580832350564884,0.5080474842000634,354950.0,-0.4590075468273616,-0.728490053374909,0.8288928592119384,0.4375985868227009,-0.5477160604415104,-0.6751255171371106,-0.7198620829755134,-0.8480481662813568,-0.6013847974319758,-0.5584300985516133,0.6438605573815823,359950.0,-0.4599804310753311,-0.7161477542517224,0.7007934753612146,0.4788562449430427,-0.5474216671906061,-0.6449956521589595,-0.7205187193252771,-1.0834455583354663,-0.6009251880931842,-0.5585261735353507,0.8430530647144766,369000.0,-0.4583069145423051,-0.7118162195107618,0.685123617464644,0.973948142387146,-0.5483085780556958,-0.6391400246897075,-0.7227079531651148,-1.1619113556868363,-0.6013848433343609,-0.5588138673116325,0.9501944891132303,369000.0,-0.4577040313240569,324816.0,-0.6614170675974436,-0.6251929847174892,0.015075604583712,1.1388237574208957,-0.068559629459482
2016-09-01,2016,9,New York,NY,427000.0,-0.590759860535471,-0.6009396277521437,0.7882713534252611,1.6653001505947664,-0.6669362528959213,-0.6762925729650051,-0.8133253703148211,0.1075373218599655,-0.4667885744139495,-0.8049838979288779,2.172885031746384,-0.7929518491690356,-0.8121961498118375,0.8481228943418666,0.1075373218599655,-0.6008551678131961,-0.8095744147095097,-0.7931216280080862,1.7805560449895346,-0.6762439905483542,-0.5908801426229922,-0.441134993924107,424950.0,-0.666951988526182,-0.8109449893750812,0.7287806528760092,0.1075373218599655,-0.6009119391291472,-0.805923107109283,-0.7931281297184417,1.0351309701515206,-0.6762340920793376,-0.5909841224425224,-0.4275536866059551,428000.0,-0.6668980617151946,-0.7432241378636458,0.7692266481686477,0.3963409287023587,-0.5466550892401264,-0.7038713247134385,-0.7180982475670925,-0.3772533821731375,-0.6001033802517005,-0.5580832350564884,0.5080474842000634,354950.0,-0.4590075468273616,-0.728490053374909,0.8288928592119384,0.4375985868227009,-0.5477160604415104,-0.6751255171371106,-0.7198620829755134,-0.8480481662813568,-0.6013847974319758,-0.5584300985516133,0.6438605573815823,359950.0,-0.4599804310753311,-0.7161477542517224,0.7007934753612146,0.4788562449430427,-0.5474216671906061,-0.6449956521589595,-0.7205187193252771,-1.0834455583354663,-0.6009251880931842,-0.5585261735353507,0.8430530647144766,369000.0,-0.4583069145423051,329950.0,-0.6622124220611074,-0.5899527539479911,-0.651883672902932,1.1961670549864256,-0.068559629459482
2016-10-01,2016,10,New York,NY,434900.0,-0.5907667031815332,-0.6009661277261442,0.9087692269364944,1.6653001505947664,-0.6670826233641448,-0.6762481239392097,-0.814197666213158,0.0662796637396233,-0.487915052464408,-0.8083555533574109,2.055186335719329,-0.7931088420755856,-0.8133253703148211,0.7882713534252611,0.1075373218599655,-0.6009396277521437,-0.8049838979288779,-0.7929518491690356,2.172885031746384,-0.6762925729650051,-0.590759860535471,-0.4667885744139495,427000.0,-0.6669362528959213,-0.8121961498118375,0.8481228943418666,0.1075373218599655,-0.6008551678131961,-0.8095744147095097,-0.7931216280080862,1.7805560449895346,-0.6762439905483542,-0.5908801426229922,-0.441134993924107,424950.0,-0.666951988526182,-0.8109449893750812,0.7287806528760092,0.1075373218599655,-0.6009119391291472,-0.805923107109283,-0.7931281297184417,1.0351309701515206,-0.6762340920793376,-0.5909841224425224,-0.4275536866059551,428000.0,-0.6668980617151946,-0.7432241378636458,0.7692266481686477,0.3963409287023587,-0.5466550892401264,-0.7038713247134385,-0.7180982475670925,-0.3772533821731375,-0.6001033802517005,-0.5580832350564884,0.5080474842000634,354950.0,-0.4590075468273616,-0.728490053374909,0.8288928592119384,0.4375985868227009,-0.5477160604415104,-0.6751255171371106,-0.7198620829755134,-0.8480481662813568,-0.6013847974319758,-0.5584300985516133,0.6438605573815823,359950.0,-0.4599804310753311,325450.0,-0.643123914933175,-0.6424404692632859,-0.651883672902932,1.033191367168603,-0.068559629459482
2016-11-01,2016,11,New York,NY,439450.0,-0.5906840375611023,-0.6009371391982493,0.808876244764385,1.6653001505947664,-0.6674168884387041,-0.6762744824809765,-0.8164470326194027,0.0250220056192815,-0.5467673841763995,-0.8092261686089102,2.133652133070699,-0.7928174188969132,-0.814197666213158,0.9087692269364944,0.0662796637396233,-0.6009661277261442,-0.8083555533574109,-0.7931088420755856,2.055186335719329,-0.6762481239392097,-0.5907667031815332,-0.487915052464408,434900.0,-0.6670826233641448,-0.8133253703148211,0.7882713534252611,0.1075373218599655,-0.6009396277521437,-0.8049838979288779,-0.7929518491690356,2.172885031746384,-0.6762925729650051,-0.590759860535471,-0.4667885744139495,427000.0,-0.6669362528959213,-0.8121961498118375,0.8481228943418666,0.1075373218599655,-0.6008551678131961,-0.8095744147095097,-0.7931216280080862,1.7805560449895346,-0.6762439905483542,-0.5908801426229922,-0.441134993924107,424950.0,-0.666951988526182,-0.8109449893750812,0.7287806528760092,0.1075373218599655,-0.6009119391291472,-0.805923107109283,-0.7931281297184417,1.0351309701515206,-0.6762340920793376,-0.5909841224425224,-0.4275536866059551,428000.0,-0.6668980617151946,-0.7432241378636458,0.7692266481686477,0.3963409287023587,-0.5466550892401264,-0.7038713247134385,-0.7180982475670925,-0.3772533821731375,-0.6001033802517005,-0.5580832350564884,0.5080474842000634,354950.0,-0.4590075468273616,334848.0,-0.6478559878932468,-0.6130558659630397,-0.0633901927676579,1.0724262549765973,-0.068559629459482
2016-12-01,2016,12,New York,NY,435000.0,-0.5905606213088842,-0.6009093256591982,0.7641897767197355,1.6653001505947664,-0.6672296306314126,-0.6762680426846441,-0.8205918560427096,-0.0162356525010605,-0.5844932378379325,-0.817515481094396,2.761378511881658,-0.792763160734502,-0.8164470326194027,0.808876244764385,0.0250220056192815,-0.6009371391982493,-0.8092261686089102,-0.7928174188969132,2.133652133070699,-0.6762744824809765,-0.5906840375611023,-0.5467673841763995,439450.0,-0.6674168884387041,-0.814197666213158,0.9087692269364944,0.0662796637396233,-0.6009661277261442,-0.8083555533574109,-0.7931088420755856,2.055186335719329,-0.6762481239392097,-0.5907667031815332,-0.487915052464408,434900.0,-0.6670826233641448,-0.8133253703148211,0.7882713534252611,0.1075373218599655,-0.6009396277521437,-0.8049838979288779,-0.7929518491690356,2.172885031746384,-0.6762925729650051,-0.590759860535471,-0.4667885744139495,427000.0,-0.6669362528959213,-0.8121961498118375,0.8481228943418666,0.1075373218599655,-0.6008551678131961,-0.8095744147095097,-0.7931216280080862,1.7805560449895346,-0.6762439905483542,-0.5908801426229922,-0.441134993924107,424950.0,-0.666951988526182,-0.8109449893750812,0.7287806528760092,0.1075373218599655,-0.6009119391291472,-0.805923107109283,-0.7931281297184417,1.0351309701515206,-0.6762340920793376,-0.5909841224425224,-0.4275536866059551,428000.0,-0.6668980617151946,347000.0,-0.6694736077761393,-0.6132155648940193,-0.3772533821731375,1.1342966549815114,-0.068559629459482
2017-01-01,2017,1,New York,NY,429000.0,-0.5903831468614538,-0.6008087995850152,0.944224099476532,1.6638159511887276,-0.6665401369272344,-0.6762682039391226,-0.823501765256693,-0.0574933106214023,-0.6146739207671589,-0.809965911712377,3.075241701287138,-0.7924533095731584,-0.8205918560427096,0.7641897767197355,-0.0162356525010605,-0.6009093256591982,-0.817515481094396,-0.792763160734502,2.761378511881658,-0.6762680426846441,-0.5905606213088842,-0.5844932378379325,435000.0,-0.6672296306314126,-0.8164470326194027,0.808876244764385,0.0250220056192815,-0.6009371391982493,-0.8092261686089102,-0.7928174188969132,2.133652133070699,-0.6762744824809765,-0.5906840375611023,-0.5467673841763995,439450.0,-0.6674168884387041,-0.814197666213158,0.9087692269364944,0.0662796637396233,-0.6009661277261442,-0.8083555533574109,-0.7931088420755856,2.055186335719329,-0.6762481239392097,-0.5907667031815332,-0.487915052464408,434900.0,-0.6670826233641448,-0.8133253703148211,0.7882713534252611,0.1075373218599655,-0.6009396277521437,-0.8049838979288779,-0.7929518491690356,2.172885031746384,-0.6762925729650051,-0.590759860535471,-0.4667885744139495,427000.0,-0.6669362528959213,-0.8121961498118375,0.8481228943418666,0.1075373218599655,-0.6008551678131961,-0.8095744147095097,-0.7931216280080862,1.7805560449895346,-0.6762439905483542,-0.5908801426229922,-0.441134993924107,424950.0,-0.666951988526182,356508.0,-0.6893689133168531,-0.6268964399812715,-0.6126507742272471,1.188621884254119,-0.068559629459482
2017-02-01,2017,2,New York,NY,447000.0,-0.590272837807188,-0.6006928708635302,0.9127510098017712,1.6638159511887276,-0.6665495701422313,-0.6762889381882375,-0.8221844034617233,-0.0987509687417441,-0.521113803686557,-0.8055073543577598,2.5652140185032337,-0.7922696195596794,-0.823501765256693,0.944224099476532,-0.0574933106214023,-0.6008087995850152,-0.809965911712377,-0.7924533095731584,3.075241701287138,-0.6762682039391226,-0.5903831468614538,-0.6146739207671589,429000.0,-0.6665401369272344,-0.8205918560427096,0.7641897767197355,-0.0162356525010605,-0.6009093256591982,-0.817515481094396,-0.792763160734502,2.761378511881658,-0.6762680426846441,-0.5905606213088842,-0.5844932378379325,435000.0,-0.6672296306314126,-0.8164470326194027,0.808876244764385,0.0250220056192815,-0.6009371391982493,-0.8092261686089102,-0.7928174188969132,2.133652133070699,-0.6762744824809765,-0.5906840375611023,-0.5467673841763995,439450.0,-0.6674168884387041,-0.814197666213158,0.9087692269364944,0.0662796637396233,-0.6009661277261442,-0.8083555533574109,-0.7931088420755856,2.055186335719329,-0.6762481239392097,-0.5907667031815332,-0.487915052464408,434900.0,-0.6670826233641448,-0.8133253703148211,0.7882713534252611,0.1075373218599655,-0.6009396277521437,-0.8049838979288779,-0.7929518491690356,2.172885031746384,-0.6762925729650051,-0.590759860535471,-0.4667885744139495,427000.0,-0.6669362528959213,365000.0,-0.7011733468315188,-0.6220522390748905,-1.0049797609840967,1.1056250061987465,-0.068559629459482
2017-03-01,2017,3,New York,NY,459000.0,-0.5902181049496401,-0.6006068434458438,0.9462652757235472,1.6638159511887276,-0.6665222236921603,-0.6762950077435926,-0.8203832519041179,-0.0987509687417441,-0.4728247109997948,-0.7999711362207469,0.4466374900162464,-0.792307113346898,-0.8221844034617233,0.9127510098017712,-0.0987509687417441,-0.6006928708635302,-0.8055073543577598,-0.7922696195596794,2.5652140185032337,-0.6762889381882375,-0.590272837807188,-0.521113803686557,447000.0,-0.6665495701422313,-0.823501765256693,0.944224099476532,-0.0574933106214023,-0.6008087995850152,-0.809965911712377,-0.7924533095731584,3.075241701287138,-0.6762682039391226,-0.5903831468614538,-0.6146739207671589,429000.0,-0.6665401369272344,-0.8205918560427096,0.7641897767197355,-0.0162356525010605,-0.6009093256591982,-0.817515481094396,-0.792763160734502,2.761378511881658,-0.6762680426846441,-0.5905606213088842,-0.5844932378379325,435000.0,-0.6672296306314126,-0.8164470326194027,0.808876244764385,0.0250220056192815,-0.6009371391982493,-0.8092261686089102,-0.7928174188969132,2.133652133070699,-0.6762744824809765,-0.5906840375611023,-0.5467673841763995,439450.0,-0.6674168884387041,-0.814197666213158,0.9087692269364944,0.0662796637396233,-0.6009661277261442,-0.8083555533574109,-0.7931088420755856,2.055186335719329,-0.6762481239392097,-0.5907667031815332,-0.487915052464408,434900.0,-0.6670826233641448,369000.0,-0.7118162195107618,-0.6391400246897075,-1.1619113556868363,0.9501944891132303,-0.068559629459482
2017-04-01,2017,4,New York,NY,475136.0,-0.5902363101108095,-0.6006491816163546,1.0438996646395478,1.6638159511887276,-0.666899910608802,-0.6763014186784947,-0.8188109351755526,-0.0987509687417441,-0.4335898231918004,-0.7980059900881431,0.0935414019350819,-0.7920919436389846,-0.8203832519041179,0.9462652757235472,-0.0987509687417441,-0.6006068434458438,-0.7999711362207469,-0.792307113346898,0.4466374900162464,-0.6762950077435926,-0.5902181049496401,-0.4728247109997948,459000.0,-0.6665222236921603,-0.8221844034617233,0.9127510098017712,-0.0987509687417441,-0.6006928708635302,-0.8055073543577598,-0.7922696195596794,2.5652140185032337,-0.6762889381882375,-0.590272837807188,-0.521113803686557,447000.0,-0.6665495701422313,-0.823501765256693,0.944224099476532,-0.0574933106214023,-0.6008087995850152,-0.809965911712377,-0.7924533095731584,3.075241701287138,-0.6762682039391226,-0.5903831468614538,-0.6146739207671589,429000.0,-0.6665401369272344,-0.8205918560427096,0.7641897767197355,-0.0162356525010605,-0.6009093256591982,-0.817515481094396,-0.792763160734502,2.761378511881658,-0.6762680426846441,-0.5905606213088842,-0.5844932378379325,435000.0,-0.6672296306314126,-0.8164470326194027,0.808876244764385,0.0250220056192815,-0.6009371391982493,-0.8092261686089102,-0.7928174188969132,2.133652133070699,-0.6762744824809765,-0.5906840375611023,-0.5467673841763995,439450.0,-0.6674168884387041,369000.0,-0.7161477542517224,-0.6449956521589595,-1.0834455583354663,0.8430530647144766,-0.068559629459482
2017-05-01,2017,5,New York,NY,494000.0,-0.5900428365204973,-0.6005508461118482,0.9766731620570746,1.6638159511887276,-0.666852487024545,-0.6762501303925188,-0.8152074964036221,-0.0987509687417441,-0.3777555597727316,-0.7948205515990031,-0.0241572940919729,-0.7917111223767141,-0.8188109351755526,1.0438996646395478,-0.0987509687417441,-0.6006491816163546,-0.7980059900881431,-0.7920919436389846,0.0935414019350819,-0.6763014186784947,-0.5902363101108095,-0.4335898231918004,475136.0,-0.666899910608802,-0.8203832519041179,0.9462652757235472,-0.0987509687417441,-0.6006068434458438,-0.7999711362207469,-0.792307113346898,0.4466374900162464,-0.6762950077435926,-0.5902181049496401,-0.4728247109997948,459000.0,-0.6665222236921603,-0.8221844034617233,0.9127510098017712,-0.0987509687417441,-0.6006928708635302,-0.8055073543577598,-0.7922696195596794,2.5652140185032337,-0.6762889381882375,-0.590272837807188,-0.521113803686557,447000.0,-0.6665495701422313,-0.823501765256693,0.944224099476532,-0.0574933106214023,-0.6008087995850152,-0.809965911712377,-0.7924533095731584,3.075241701287138,-0.6762682039391226,-0.5903831468614538,-0.6146739207671589,429000.0,-0.6665401369272344,-0.8205918560427096,0.7641897767197355,-0.0162356525010605,-0.6009093256591982,-0.817515481094396,-0.792763160734502,2.761378511881658,-0.6762680426846441,-0.5905606213088842,-0.5844932378379325,435000.0,-0.6672296306314126,359950.0,-0.728490053374909,-0.6751255171371106,-0.8480481662813568,0.6438605573815823,-0.068559629459482
2017-06-01,2017,6,New York,NY,495260.0,-0.5898505726614767,-0.6003930834889278,0.9892738456238712,1.6638159511887276,-0.6664495867665278,-0.6762846132715582,-0.8144397924610363,-0.0987509687417441,-0.3249393646465854,-0.7992262824446794,0.0935414019350819,-0.7916297707550828,-0.8152074964036221,0.9766731620570746,-0.0987509687417441,-0.6005508461118482,-0.7948205515990031,-0.7917111223767141,-0.0241572940919729,-0.6762501303925188,-0.5900428365204973,-0.3777555597727316,494000.0,-0.666852487024545,-0.8188109351755526,1.0438996646395478,-0.0987509687417441,-0.6006491816163546,-0.7980059900881431,-0.7920919436389846,0.0935414019350819,-0.6763014186784947,-0.5902363101108095,-0.4335898231918004,475136.0,-0.666899910608802,-0.8203832519041179,0.9462652757235472,-0.0987509687417441,-0.6006068434458438,-0.7999711362207469,-0.792307113346898,0.4466374900162464,-0.6762950077435926,-0.5902181049496401,-0.4728247109997948,459000.0,-0.6665222236921603,-0.8221844034617233,0.9127510098017712,-0.0987509687417441,-0.6006928708635302,-0.8055073543577598,-0.7922696195596794,2.5652140185032337,-0.6762889381882375,-0.590272837807188,-0.521113803686557,447000.0,-0.6665495701422313,-0.823501765256693,0.944224099476532,-0.0574933106214023,-0.6008087995850152,-0.809965911712377,-0.7924533095731584,3.075241701287138,-0.6762682039391226,-0.5903831468614538,-0.6146739207671589,429000.0,-0.6665401369272344,354950.0,-0.7432241378636458,-0.7038713247134385,-0.3772533821731375,0.5080474842000634,-0.068559629459482
2017-07-01,2017,7,New York,NY,489000.0,-0.5899200250027704,-0.6005020152249447,1.0743487791755897,1.6638159511887276,-0.6658178293112491,-0.6763287572147841,-0.814710646588709,-0.0574933106214023,-0.2826864085456684,-0.8025860484133245,0.6428019833946711,-0.791669727945724,-0.8144397924610363,0.9892738456238712,-0.0987509687417441,-0.6003930834889278,-0.7992262824446794,-0.7916297707550828,0.0935414019350819,-0.6762846132715582,-0.5898505726614767,-0.3249393646465854,495260.0,-0.6664495867665278,-0.8152074964036221,0.9766731620570746,-0.0987509687417441,-0.6005508461118482,-0.7948205515990031,-0.7917111223767141,-0.0241572940919729,-0.6762501303925188,-0.5900428365204973,-0.3777555597727316,494000.0,-0.666852487024545,-0.8188109351755526,1.0438996646395478,-0.0987509687417441,-0.6006491816163546,-0.7980059900881431,-0.7920919436389846,0.0935414019350819,-0.6763014186784947,-0.5902363101108095,-0.4335898231918004,475136.0,-0.666899910608802,-0.8203832519041179,0.9462652757235472,-0.0987509687417441,-0.6006068434458438,-0.7999711362207469,-0.792307113346898,0.4466374900162464,-0.6762950077435926,-0.5902181049496401,-0.4728247109997948,459000.0,-0.6665222236921603,-0.8221844034617233,0.9127510098017712,-0.0987509687417441,-0.6006928708635302,-0.8055073543577598,-0.7922696195596794,2.5652140185032337,-0.6762889381882375,-0.590272837807188,-0.521113803686557,447000.0,-0.6665495701422313,428000.0,-0.8109449893750812,-0.805923107109283,1.0351309701515206,-0.4275536866059551,1.6653001505947664
