date,year,month,city,state,housing_median_listing_price,education,financial,hourly_earnings,resident_population,government,manufacturing,housing_active_listing_count,unemployment_rate,housing_median_home_size_in_square_feet,housing_new_listing_count,housing_median_days_on_market,leisure
2018-02-01,2018,2,Atlanta,GA,312450.0,9.914729893076411e-06,4.85258232822265e-06,28.784818274929698,5951.394,9.392810227296927e-06,4.729164298083737e-06,0.0008713380136716618,4.2,2608.5,0.0004480069859679195,54.0,8.332656582420072e-06
2018-03-01,2018,3,Atlanta,GA,324900.0,9.947223022235985e-06,4.85572598587603e-06,28.793932224573602,5951.394,9.404249309844047e-06,4.743791947194308e-06,0.0008974256400287552,4.1,2650.0,0.0005052642438166049,43.0,8.379356175716854e-06
2018-04-01,2018,4,Atlanta,GA,337000.0,9.977821617638372e-06,4.8680781378101944e-06,29.3477901683319,5951.394,9.403503694288086e-06,4.715080644143354e-06,0.0009354559784519206,4.0,2710.0,0.0005268345322763661,44.0,8.359248611521814e-06
2018-05-01,2018,5,Atlanta,GA,341200.0,1.0006258116259463e-05,4.870807122426585e-06,28.996202862242697,5951.394,9.483863440398805e-06,4.735240170831211e-06,0.0009824645259460336,3.9,2701.5,0.0005354174742812972,43.5,8.39196824155569e-06
2018-06-01,2018,6,Atlanta,GA,339900.0,1.0037290781957619e-05,4.889717878431552e-06,29.0520820057836,5951.394,9.436028618955752e-06,4.7562758483540015e-06,0.0010363620137335782,3.8,2678.0,0.0005450168173131281,45.0,8.43322003711217e-06
2018-07-01,2018,7,Atlanta,GA,330772.0,1.0117173452958478e-05,4.894720597102228e-06,29.1839369368153,5951.394,9.44054955354086e-06,4.761798481024348e-06,0.0011193116308733403,3.7,2635.0,0.0005074099793178377,45.5,8.470789585442487e-06
2018-08-01,2018,8,Atlanta,GA,325000.0,1.0174934965127142e-05,4.897168708707131e-06,28.9274780065491,5951.394,9.428891360235985e-06,4.775044358999454e-06,0.001139357317792752,3.7,2604.0,0.0005056030441589048,48.5,8.448222367559908e-06
2018-09-01,2018,9,Atlanta,GA,324900.0,1.0160155469160126e-05,4.907848116205504e-06,29.6917525201083,5951.394,9.414294154704128e-06,4.785902261580989e-06,0.001154942133538548,3.6,2580.0,0.0004703678085597138,51.0,8.433693390129141e-06
2018-10-01,2018,10,Atlanta,GA,319450.0,1.0170693348135291e-05,4.902974020128467e-06,29.1232928065316,5951.394,9.425584253669259e-06,4.803205143724924e-06,0.001225666704993655,3.7,2550.0,0.00048572675741064323,54.0,8.41615011357023e-06
2018-11-01,2018,11,Atlanta,GA,319116.0,1.0207781238202021e-05,4.970558201608901e-06,28.835246568238897,5951.394,9.435063534245482e-06,4.807885245978754e-06,0.0012083596541745012,3.7,2545.0,0.0004175149551609272,54.5,8.411251602012709e-06
2018-12-01,2018,12,Atlanta,GA,315000.0,1.0208668603545e-05,4.917136143341053e-06,29.076148406364798,5951.394,9.457504368250686e-06,4.814606034836006e-06,0.0011643156096755123,3.7,2529.0,0.0003373322074832809,64.0,8.421555126217446e-06
2019-01-01,2019,1,Atlanta,GA,313950.0,1.0065705714188841e-05,4.8084580024536155e-06,29.182690434484602,6027.231,9.164113244466695e-06,4.6840870542517505e-06,0.001066712148377942,3.7,2493.5,0.0004404375209426098,67.0,8.368096672883613e-06
2019-02-01,2019,2,Atlanta,GA,317446.0,1.0120186586956733e-05,4.828361180221604e-06,28.988200054439897,6027.231,9.194881140575445e-06,4.69172030203209e-06,0.0010572702690227348,3.7,2483.0,0.0004921889296533665,56.0,8.37741347595837e-06
2019-03-01,2019,3,Atlanta,GA,324237.1429,1.0124548058572719e-05,4.841038591678436e-06,29.2328037914222,6027.231,9.211471373206866e-06,4.706204955787259e-06,0.0011001303452794625,3.6,2531.0,0.0005076042428863578,49.0,8.35859508617427e-06
2019-04-01,2019,4,Atlanta,GA,329950.0,1.0111571632038739e-05,4.84850430535784e-06,29.1449871917506,6027.231,9.211252240320575e-06,4.721542276174474e-06,0.0011691413993421577,3.6,2571.5,0.0005735597616475136,46.0,8.372400060495133e-06
2019-05-01,2019,5,Atlanta,GA,337510.0,1.0123223467315195e-05,4.8670361888082165e-06,29.113419668315302,6027.231,9.266820652407755e-06,4.733827273703408e-06,0.001214341299928893,3.5,2599.5,0.0005862223403746137,46.5,8.398149687345523e-06
2019-06-01,2019,6,Atlanta,GA,334900.0,1.0135528918828061e-05,4.8712388922901114e-06,29.4523960118801,6027.231,9.196998885590613e-06,4.733194269620107e-06,0.0012513655790331313,3.4,2588.0,0.0005438302289838874,49.0,8.382253305223412e-06
2019-07-01,2019,7,Atlanta,GA,329450.0,1.0118583769650087e-05,4.879178130788412e-06,28.8476031887562,6027.231,9.183345362616808e-06,4.750516793136451e-06,0.0012853893775259476,3.3,2559.0,0.0005267632750473613,51.5,8.40100452377634e-06
2019-08-01,2019,8,Atlanta,GA,323803.4286,1.0154530280409969e-05,4.903810233717038e-06,28.8887950031102,6027.231,9.247892674362269e-06,4.748448041002027e-06,0.0012773789201138042,3.2,2525.142857,0.0005089255554491856,52.0,8.389511703057041e-06
2019-09-01,2019,9,Atlanta,GA,320000.0,1.0178565566804243e-05,4.912107454780215e-06,29.150687817014298,6027.231,9.26875352044925e-06,4.746611464573207e-06,0.0012591282903397446,3.2,2497.5,0.0004827195229531003,55.5,8.379673173218607e-06
2019-10-01,2019,10,Atlanta,GA,322450.0,1.0217933999991166e-05,4.93551307748141e-06,29.0735404186898,6027.231,9.265746240428812e-06,4.723273716711069e-06,0.0012510352508924242,3.1,2498.0,0.0004753421944773116,53.0,8.390414584800991e-06
2019-11-01,2019,11,Atlanta,GA,325000.0,1.0256066540535751e-05,4.95275834210898e-06,29.054482668884802,6027.231,9.283299071053698e-06,4.727679368014686e-06,0.0011717564971227546,3.1,2489.0,0.00039749486265070534,56.0,8.395189491599893e-06
2019-12-01,2019,12,Atlanta,GA,319950.0,1.0275305963107588e-05,4.958775827886925e-06,29.3956052502693,6027.231,9.284830100897404e-06,4.730177588556856e-06,0.0010903581377835485,3.1,2456.5,0.00031083878040524685,63.5,8.429666436576672e-06
2020-01-01,2020,1,Atlanta,GA,319450.0,1.0100212644706403e-05,4.884775683759213e-06,29.291297228165803,6087.762,9.117350709289784e-06,4.635753322359938e-06,0.0009721580515472146,3.2,2445.0,0.0004107839289670764,66.5,8.348328138208734e-06
2020-02-01,2020,2,Atlanta,GA,324816.0,1.0126764661212427e-05,4.893566663538667e-06,29.409923081090604,6087.762,9.139704096502378e-06,4.630094184330531e-06,0.0009270700362224651,3.4,2459.0,0.0004184470027864832,57.0,8.31166075701357e-06
2020-03-01,2020,3,Atlanta,GA,329950.0,1.0108626785619243e-05,4.8902812569297095e-06,29.538034649126395,6087.762,9.143250002790514e-06,4.625253849380846e-06,0.0009233194472756429,3.6,2478.0,0.0004898970713561639,48.5,7.966649087611638e-06
2020-04-01,2020,4,Atlanta,GA,325450.0,8.85421357982152e-06,4.771381673593181e-06,31.133648396981002,6087.762,8.895240202715722e-06,4.161518499926173e-06,0.0010133335819993794,12.9,2424.0,0.0003834774828218661,48.5,4.548603604826946e-06
2020-05-01,2020,5,Atlanta,GA,334848.0,9.180856719962588e-06,4.760807281154549e-06,30.3773108292241,6087.762,8.867392603292556e-06,4.260592315623601e-06,0.000991018926898501,10.4,2437.0,0.00044305518350232486,56.0,5.345584766156395e-06
2020-06-01,2020,6,Atlanta,GA,347000.0,9.416330287960572e-06,4.771490991940381e-06,30.120098028998605,6087.762,8.830129381317138e-06,4.374657962369888e-06,0.0008890784589769553,9.0,2457.5,0.00044273139165080063,52.0,6.067374208134828e-06
2020-07-01,2020,7,Atlanta,GA,356508.0,9.4240840941496e-06,4.771128012767784e-06,30.1021246663621,6087.762,8.882639011270446e-06,4.373018195236631e-06,0.0007952597699978089,8.4,2475.5,0.00041499322303689137,49.0,6.146366401580018e-06
2020-08-01,2020,8,Atlanta,GA,365000.0,9.498499077401367e-06,4.776671080004734e-06,30.498115385241103,6087.762,8.915992768387758e-06,4.370358951655507e-06,0.0007395945541899346,7.4,2448.0,0.0004248149091997931,44.0,6.2322523986208e-06
2020-09-01,2020,9,Atlanta,GA,369000.0,9.539302779510507e-06,4.791276738854071e-06,30.258052243063396,6087.762,8.865573632397092e-06,4.374446739372378e-06,0.0006894068172036785,7.0,2396.5,0.00039016918108670027,42.0,6.343554905497719e-06
2020-10-01,2020,10,Atlanta,GA,369000.0,9.579933258243935e-06,4.837415885809619e-06,30.3184340058854,6087.762,8.850267611163369e-06,4.3952712480044545e-06,0.0006689809479033581,5.8,2361.0,0.0003782968131974784,43.0,6.466052598194764e-06
2020-11-01,2020,11,Atlanta,GA,359950.0,9.593501756784304e-06,4.82210087051231e-06,30.812048349064103,6087.762,8.807780312107493e-06,4.374448818962754e-06,0.0006107793625918773,5.7,2295.0,0.00031720808387657314,46.0,6.502794419156668e-06
2020-12-01,2020,12,Atlanta,GA,354950.0,9.642488669341876e-06,4.877295037257932e-06,30.582132351900395,6087.762,8.832479933040122e-06,4.43250294462358e-06,0.0005412990277856358,5.6,2250.0,0.0002589255506022113,52.0,6.6014891149434485e-06
2016-07-01,2016,7,New York,NY,428000.0,4.995955044160054e-06,2.05472867922668e-06,30.4262789605691,19336.456,3.55454792423687e-06,9.834295443902709e-07,0.0002219532659247527,4.9,1940.0,5.2014111868036224e-05,70.0,2.4032224521403244e-06
2016-08-01,2016,8,New York,NY,424950.0,5.010639928555995e-06,2.0576820539034625e-06,30.886148792599602,19336.456,3.553178828383715e-06,9.829810979569138e-07,0.00021605326948394193,4.9,1935.5,4.461103383169706e-05,79.5,2.403586252709565e-06
2016-09-01,2016,9,New York,NY,427000.0,5.027627153174474e-06,2.0532882532541064e-06,30.655518650832402,19336.456,3.553578325141309e-06,9.80780089757108e-07,0.0002107282953617052,4.9,1927.0,5.391837182536047e-05,84.5,2.4130861588749213e-06
2016-10-01,2016,10,New York,NY,434900.0,5.026660778479468e-06,2.051909663541368e-06,31.1198415609019,19336.456,3.5498622663312303e-06,9.827938362315142e-07,0.00020661487989209187,4.8,1920.0,4.708229254035941e-05,83.0,2.404301684383335e-06
2016-11-01,2016,11,New York,NY,439450.0,5.038335496564476e-06,2.0534177135621934e-06,30.734916924258,19336.456,3.5413759323712944e-06,9.81599672363949e-07,0.00019600772400620996,4.7,1900.5,4.531710774845773e-05,84.0,2.4206081502967473e-06
2016-12-01,2016,12,New York,NY,435000.0,5.055765353671285e-06,2.0548646379557746e-06,30.562723421761998,19336.456,3.546130040443684e-06,9.818914249260845e-07,0.00017646231421951679,4.6,1888.0,2.851040891162414e-05,92.0,2.423644143795658e-06
2017-01-01,2017,1,New York,NY,429000.0,5.080829753239598e-06,2.060094235982095e-06,31.256462308756,19325.115,3.5636349318674937e-06,9.818841193523004e-07,0.00016274028984821008,4.5,1878.0,4.381726809609079e-05,96.0,2.440981740014667e-06
2017-02-01,2017,2,New York,NY,447000.0,5.096408504164882e-06,2.0661251152141635e-06,31.135184844176504,19325.115,3.563395441059529e-06,9.80944761957904e-07,0.00016895246669879248,4.4,1909.0,5.285705647866244e-05,89.5,2.451260040310044e-06
2017-03-01,2017,3,New York,NY,459000.0,5.10413832798436e-06,2.070600459719542e-06,31.264327716396497,19325.115,3.5640897137358677e-06,9.806697830246459e-07,0.00017744601194450256,4.4,1925.0,6.40818174086803e-05,62.5,2.449162090634153e-06
2017-04-01,2017,4,New York,NY,475136.0,5.101567245553274e-06,2.0683979305275815e-06,31.640549157184896,19325.115,3.554500984458223e-06,9.803793380188069e-07,0.00018486045922866753,4.4,1938.0,6.806617911284696e-05,58.0,2.461201824479867e-06
2017-05-01,2017,5,New York,NY,494000.0,5.1288911755258135e-06,2.073513570071486e-06,31.3815005582071,19325.115,3.5557049761528767e-06,9.827029346154528e-07,0.00020185290504495893,4.4,1956.5,7.45247009075042e-05,56.5,2.4825105239477897e-06
2017-06-01,2017,6,New York,NY,495260.0,5.156044257306389e-06,2.0817207452561933e-06,31.4300556562525,19325.115,3.5659338226651484e-06,9.811407006890525e-07,0.00020547310465788453,4.4,1974.0,6.559201902235638e-05,58.0,2.4870625209824043e-06
2017-07-01,2017,7,New York,NY,489000.0,5.146235627059352e-06,2.0760538653316817e-06,31.7578808665208,19325.115,3.581972904086511e-06,9.79140775866247e-07,0.00020419585967610532,4.5,1988.0,5.878004578620049e-05,65.0,2.4848267325658632e-06
2017-08-01,2017,8,New York,NY,479500.0,5.163091744224411e-06,2.0798260163943005e-06,31.4025070107843,19325.115,3.5579217812177535e-06,9.775984726819466e-07,0.00020478494541193638,4.5,1979.5,5.590959165524172e-05,71.0,2.4975782545183906e-06
2017-09-01,2017,9,New York,NY,485000.0,5.178317249725026e-06,2.082344368616064e-06,31.563011446840896,19325.115,3.544910022979072e-06,9.75529439469526e-07,0.00020000531796439777,4.4,1978.0,5.446365394001996e-05,74.0,2.492964333370273e-06
2017-10-01,2017,10,New York,NY,488528.5,5.199197808092013e-06,2.0838189490292797e-06,32.1011774144058,19325.115,3.5555742109166346e-06,9.748626405554041e-07,0.0001976543303459446,4.4,1964.0,5.532050591941063e-05,74.0,2.5028227602460495e-06
2017-11-01,2017,11,New York,NY,485000.0,5.211635001624817e-06,2.0851435150305886e-06,31.717203661004895,19325.115,3.539298082234781e-06,9.753444553175635e-07,0.00018596633381456863,4.4,1938.0,4.4899043720071513e-05,73.5,2.5059318967134394e-06
2017-12-01,2017,12,New York,NY,479900.0,5.231071125062811e-06,2.0877188502199163e-06,31.894769755809,19325.115,3.5490878131951168e-06,9.743325164800952e-07,0.00016725215105218913,4.3,1932.0,3.090022450677632e-05,84.0,2.5054697766598887e-06
2018-01-01,2018,1,New York,NY,479990.0,5.251875167412923e-06,2.0890617873302167e-06,32.0265924605579,19289.42,3.5524972461011254e-06,9.778132602247295e-07,0.00015369472973570452,4.3,1926.0,4.5979146245098234e-05,89.5,2.5162769919742963e-06
2018-02-01,2018,2,New York,NY,499950.0,5.2877159238824885e-06,2.0959486057293302e-06,32.0889782126238,19289.42,3.5618203302783344e-06,9.78829559944491e-07,0.0001635205281149469,4.2,1910.0,5.622420735605886e-05,82.0,2.521235028330622e-06
2018-03-01,2018,3,New York,NY,520000.0,5.291156641442211e-06,2.0978620553704977e-06,32.2998820111334,19289.42,3.5598942408216472e-06,9.781508290944989e-07,0.00017268249383563548,4.1,1900.0,6.155636927739828e-05,58.0,2.5264640468376035e-06
2018-04-01,2018,4,New York,NY,534450.0,5.312958663171413e-06,2.1003700001634336e-06,32.5412153487923,19289.42,3.5605990945862054e-06,9.777694928070672e-07,0.0001872223103650943,4.1,1917.5,7.653157402825679e-05,56.0,2.5263787089651436e-06
2018-05-01,2018,5,New York,NY,549000.0,5.326736170606194e-06,2.103592244089964e-06,32.2448754496301,19289.42,3.574021616699556e-06,9.774400781234992e-07,0.00020444702092651789,4.0,1923.0,7.836987985194438e-05,51.5,2.522720130171876e-06
2018-06-01,2018,6,New York,NY,549000.0,5.341193651721847e-06,2.1132686563186745e-06,32.3974992225041,19289.42,3.5915751035378304e-06,9.771933348192468e-07,0.00021425938139769238,3.9,1944.0,6.917835073350645e-05,53.0,2.5277651772004338e-06
2018-07-01,2018,7,New York,NY,549000.0,5.355077914321568e-06,2.11124632364307e-06,32.827437703761504,19289.42,3.549917655569816e-06,9.752455127618137e-07,0.00021599824670167755,3.8,1959.0,6.270665420800982e-05,62.5,2.5255325203788592e-06
2018-08-01,2018,8,New York,NY,532450.0,5.367262710239184e-06,2.1105459489004055e-06,32.5258801098927,19289.42,3.5391144661309893e-06,9.757888735408469e-07,0.00021360898664720643,3.8,1949.5,5.7879757630023116e-05,67.0,2.525039091850135e-06
2018-09-01,2018,9,New York,NY,535000.0,5.359654500911859e-06,2.1101454407501116e-06,32.9793942915414,19289.42,3.5696151979316186e-06,9.739053733214143e-07,0.00021591224409004303,3.7,1932.0,6.529748288349934e-05,71.0,2.52520286484818e-06
2018-10-01,2018,10,New York,NY,538312.0,5.409513805622163e-06,2.1134499018151553e-06,32.861428135745605,19289.42,3.5674330369204024e-06,9.758104093792944e-07,0.0002174710414259185,3.7,1911.5,5.886878766381995e-05,68.5,2.528696057052131e-06
2018-11-01,2018,11,New York,NY,535000.0,5.41419350147204e-06,2.1151083701144455e-06,33.0404225556956,19289.42,3.572644481447953e-06,9.755337001930228e-07,0.00020990818676530903,3.7,1888.0,4.869897883803951e-05,69.5,2.5298711021891714e-06
2018-12-01,2018,12,New York,NY,525000.0,5.4394388416779336e-06,2.1126373890730785e-06,33.2491829022634,19289.42,3.5706865168771795e-06,9.758066917843738e-07,0.00019008995994678239,3.8,1872.0,3.4229039430533735e-05,82.0,2.5389298864031713e-06
2019-01-01,2019,1,New York,NY,520000.0,5.499303112230446e-06,2.1332326327738967e-06,33.183436002187,19232.494,3.575510469059066e-06,9.811244812387707e-07,0.0001762772906667459,3.8,1847.0,5.370262260638683e-05,87.5,2.5559025488842138e-06
2019-02-01,2019,2,New York,NY,528500.0,5.5225696510525275e-06,2.1362047196695413e-06,33.2960880361359,19232.494,3.5838591482573063e-06,9.811205875046652e-07,0.00018197630035534152,3.7,1850.0,5.4113556891333004e-05,81.5,2.5571685695851846e-06
2019-03-01,2019,3,New York,NY,540714.2857,5.540892642178147e-06,2.1391964449264364e-06,33.3015289710848,19232.494,3.5835573520491323e-06,9.810743626813124e-07,0.0001933040283416867,3.7,1886.714286,6.616041987633401e-05,57.0,2.5593101627010506e-06
2019-04-01,2019,4,New York,NY,556500.0,5.549088566379047e-06,2.141219643900699e-06,33.2429674040729,19232.494,3.58992833824459e-06,9.823969669379983e-07,0.00020650799576061508,3.6,1930.5,7.823972504172548e-05,51.5,2.5562852738256956e-06
2019-05-01,2019,5,New York,NY,569500.0,5.5540535720966046e-06,2.1435454242400296e-06,33.3104432153565,19232.494,3.5952454158076226e-06,9.814091036224425e-07,0.00022398351693095767,3.5,1934.5,8.383059412901948e-05,51.5,2.5561305161700627e-06
2019-06-01,2019,6,New York,NY,569000.0,5.566430175620937e-06,2.147943935560204e-06,34.016800865791105,19232.494,3.6192121037891924e-06,9.791640730621948e-07,0.00023185615270571592,3.5,1964.0,7.273536843547278e-05,57.0,2.554196668075019e-06
2019-07-01,2019,7,New York,NY,559500.0,5.567522342523485e-06,2.148473555673389e-06,33.3525993100265,19232.494,3.5796724638317258e-06,9.763879407322036e-07,0.0002286605979372529,3.5,1960.0,6.035326958643675e-05,63.5,2.56495168185027e-06
2019-08-01,2019,8,New York,NY,553989.1429,5.5831553302437224e-06,2.150130562164682e-06,33.6629612254861,19232.494,3.5810664942606758e-06,9.715084309736585e-07,0.00022330763817282248,3.5,1951.857143,6.638751513906742e-05,72.0,2.5602933560234513e-06
2019-09-01,2019,9,New York,NY,550461.1429,5.589033667218802e-06,2.1435197335577058e-06,34.140830652579396,19232.494,3.603873885113286e-06,9.684440097915635e-07,0.00021760051793912922,3.5,1932.0,6.9620919117986e-05,71.0,2.565087532977482e-06
2019-10-01,2019,10,New York,NY,558028.0,5.609949861648324e-06,2.1426950558881587e-06,33.9220494306483,19232.494,3.597806698561249e-06,9.663767795406524e-07,0.00021695167433131947,3.5,1924.0,5.549775658799381e-05,67.0,2.56168795442159e-06
